apkNum,totalPkts,totalPktSize,totalDnsPkts,totalHttpPkts,totalHttpsPkts,totalTcpPkts,totalUdpPkts,totalPktsIn,totalBytesIn,totalPktsOut,totalBytesOut,PktSizeRatio,medPktsIn,medPktsOut,avgPktsIn,avgPktsOut,avgPktSize,maxOutPktSize,maxInPktSize,ratioNumPkts,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,Result
1-com.asciismsck.pcap,1047,458464,24,7,0,852,195,562,187454,516,282019,1.5,60.0,118.5,333.55,546.55,0.0,5652,2888,1.09,0.03,0.00,0.46,0.05,179.56,54.68,0.45,0.01,372.57,0.01,1
1-com.asiacap.pcap,706,295689,27,1,0,563,142,377,76555,339,220536,2.88,52,347,203.06,650.55,0.0,1452,2852,1.11,0.03,0.00,0.4,0.03,99.69,10.57,0.36,0.01,357.33,0.01,1
1-com.at.extremebikeracing.pcap,4,908,2,0,0,2,2,3,868,3,848,0.98,404,404,289.33,282.67,0.0,404,404,1.0,0.00,0.00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-com.autoimmagini.hyundai.pcap,5412,3942334,48,2,0,5028,384,2403,248413,3011,3694729,14.87,61,1452,103.38,1227.08,0.0,2852,2852,0.8,0.05,0.00,0.62,0.02,54.95,11.42,0.91,0.0,1221.69,0.0,1
1-com.autoimmagini.renaultlaguna.pcap,6059,4180661,56,2,0,5646,413,2882,361145,3179,3820324,10.58,80.0,1470,125.31,1201.74,0.0,7052,2960,0.91,0.00,0.00,0.73,0.03,86.84,20.04,0.86,0.0,1127.77,0.0,1
1-com.autoimmagini.renaultscenic.pcap,857,381169,24,0,0,721,136,429,144063,430,237914,1.65,60,149.0,335.81,553.29,0.0,4306,2888,1.0,0.00,0.00,0.35,0.05,180.23,12.48,0.38,0.01,310.03,0.01,1
1-com.autoimmagini.toyota.pcap,1348,656630,39,2,0,1210,138,681,145435,669,512003,3.52,52,617,213.56,765.33,0.0,4306,2960,1.02,0.00,0.01,0.68,0.02,159.43,2.04,0.73,0.01,720.13,0.01,1
1-com.autoimmagini.toyotacamry.pcap,5684,4211658,44,68,0,5601,83,2549,317002,3178,3910056,12.33,72,1452.0,124.36,1230.35,0.0,1452,2852,0.8,0.12,0.11,0.05,0.08,23.57,51.19,0.18,0.01,205.34,0.01,1
1-com.autoimmagini.toyotaprius.pcap,220,26850,2,25,0,218,2,125,21667,97,5991,0.28,60,52,173.34,61.76,0.01,639,404,1.29,0.00,0.48,0.4,0.5,115.61,0.5,0.25,0.5,11.5,0.5,1
1-com.awesomedroid.lovescanner.pcap,845,396173,27,2,0,633,211,433,163479,423,234161,1.43,62,149,377.55,553.57,0.0,5652,2852,1.02,0.03,0.00,0.39,0.08,179.23,63.14,0.44,0.01,361.71,0.01,1
1-com.azalialab.s5oilsketch.pcap,964,503267,17,1,0,908,56,470,162272,498,341986,2.11,52.0,380.0,345.26,686.72,0.0,5939,2852,0.94,0.05,0.00,0.51,0.02,191.14,0.02,0.6,0.02,522.06,0.02,1
1-com.babcrazylwp.bmwx5lwp.pcap,981,449971,18,0,0,826,155,503,209683,478,240288,1.15,61,83.0,416.86,502.69,0.0,7142,2888,1.05,0.03,0.00,0.45,0.05,239.62,52.28,0.48,0.01,357.24,0.01,1
1-com.balimediadigital.wallpaper.ganesh.pcap,5059,816464,30,474,0,4885,174,2617,523682,2468,303501,0.58,60,52.0,200.11,122.97,0.01,2852,2388,1.06,0.03,0.00,0.38,0.02,132.79,5.03,0.33,0.01,49.08,0.01,1
1-com.bandd.aquarium.pcap,742,340524,15,0,0,676,65,370,117682,378,223951,1.9,52.0,196.5,318.06,592.46,0.0,5652,2852,0.98,0.00,0.00,0.37,0.02,150.24,0.02,0.45,0.02,417.53,0.02,1
1-com.baubau.skhdgallofanim.pcap,16,3846,2,0,0,12,4,12,3301,12,3378,1.02,208.5,226.0,275.08,281.5,0.0,1452,1452,1.0,0.00,0.00,0.44,0.25,52.22,0.25,0.44,0.25,52.22,0.25,1
1-com.baun.rocketpower.pcap,100,16456,4,0,0,96,4,55,6674,47,10590,1.59,52,52,121.35,225.32,0.01,1470,1470,1.17,3.37,3.46,0.5,0.25,70.92,0.25,0.38,0.25,159.6,0.25,1
1-com.bazeniancode.drozindonesia.pcap,15,1358,0,0,0,15,0,3,405,12,953,2.35,52,52.0,135.0,79.42,0.01,313,381,0.25,0.00,0.00,0.07,0.25,0.07,0.25,0.14,0.25,3.79,0.25,1
1-com.bdmappsworld.aquariumlwp.pcap,711,276243,29,1,0,540,170,376,91350,348,186477,2.04,60.0,149.0,242.95,535.85,0.0,4209,2852,1.08,0.00,0.00,0.37,0.05,106.33,29.81,0.39,0.01,345.06,0.01,1
1-com.beautytipsx.pcap,4,908,2,0,0,2,2,3,868,3,848,0.98,404,404,289.33,282.67,0.0,404,404,1.0,8.22,8.22,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-com.beno.Logi.pcap,800,352285,20,0,0,642,156,419,133527,390,220136,1.65,60,188.5,318.68,564.45,0.0,7052,2938,1.07,0.00,0.01,0.43,0.06,188.21,20.36,0.47,0.01,394.55,0.01,1
1-com.Black.White_xzd.pcap,787,343861,19,0,0,652,134,424,129869,399,226094,1.74,60.0,199,306.29,566.65,0.0,7052,1500,1.06,0.00,0.00,0.45,0.04,181.19,6.19,0.46,0.01,385.7,0.01,1
1-com.blackube.wadithiab.pcap,4,908,2,0,0,2,2,3,868,3,848,0.98,404,404,289.33,282.67,0.0,404,404,1.0,0.00,0.00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-com.blluf.hall.clock2.pcap,528,338780,28,1,0,498,30,268,85226,299,268040,3.15,52.0,1452,318.01,896.45,0.0,1452,2852,0.9,0.06,0.00,0.15,0.03,126.47,0.03,0.24,0.03,204.09,0.03,1
1-com.bllufosw.classic.metal.clock.pcap,1569,690281,21,0,0,1365,202,823,276877,759,414298,1.5,60,114,336.42,545.85,0.0,4252,2852,1.08,0.00,0.00,0.33,0.03,130.19,2.19,0.33,0.01,287.37,0.01,1
1-com.blogspot.androidresearch.galaxyshooter.pcap,20173,2388212,2,2255,0,20171,2,10375,1894889,9800,494131,0.26,60,52.0,182.64,50.42,0.01,468,1500,1.06,0.00,0.00,0.23,0.5,85.26,0.5,0.24,0.5,11.69,0.5,1
1-com.blogspot.androidresearch.penguinempire.pcap,1135,535734,27,1,0,982,152,559,158061,588,379215,2.4,60,301.5,282.76,644.92,0.0,5652,2852,0.95,0.00,0.00,0.43,0.07,174.05,9.1,0.55,0.01,500.82,0.01,1
1-com.blogspot.androidresearch.robotdefence.pcap,27,7260,4,0,0,23,4,16,2974,13,5094,1.71,62.0,71,185.88,391.85,0.0,978,2651,1.23,11.69,11.69,0.54,0.25,65.62,0.25,0.38,0.25,257.38,0.25,1
1-com.blogspot.androidresearch.safesex.pcap,6096,1188648,39,542,0,5879,216,3102,636049,3011,554480,0.87,60.0,52,205.04,184.15,0.01,4252,1500,1.03,0.00,0.00,0.39,0.02,134.97,4.36,0.37,0.0,90.89,0.0,1
1-com.blogspot.androidresearch.stealthstrike.pcap,802,374608,21,0,0,686,115,413,160828,396,214960,1.34,60,130.0,389.41,542.83,0.0,5652,2948,1.04,0.00,0.00,0.53,0.01,281.77,0.01,0.55,0.01,419.02,0.01,1
1-com.blogspot.androidresearch.tairattack.pcap,1247,655269,20,1,0,1121,126,598,173961,651,482116,2.77,52.0,626,290.9,740.58,0.0,5652,2948,0.92,0.00,0.00,0.37,0.02,156.94,0.56,0.46,0.01,443.54,0.01,1
1-com.blogspot.zandroidgame.assaultstrike.pcap,18344,2206090,6,2070,0,18310,34,9373,1744762,8973,462136,0.26,60,52,186.15,51.5,0.01,2852,1452,1.04,0.00,0.00,0.25,0.17,88.85,71.13,0.26,0.03,13.11,0.03,1
1-com.blogspot.zandroidgame.ghostkiller.pcap,1408,669627,28,5,0,1209,199,720,232069,690,438366,1.89,56.0,224.0,322.32,635.31,0.0,5652,4396,1.04,0.00,0.07,0.62,0.08,232.03,41.9,0.67,0.01,598.28,0.01,1
1-com.blogspot.zandroidgame.nuclearfission.pcap,1117,558250,26,1,0,955,162,566,171633,578,397786,2.32,52.0,395.0,303.24,688.21,0.0,5652,2948,0.98,0.02,0.00,0.49,0.04,206.54,6.24,0.58,0.01,518.89,0.01,1
1-com.blogspot.zandroidgame.virusavoider.pcap,1337,738316,28,1,0,1195,142,641,178021,725,572271,3.21,52,872,277.72,789.34,0.0,4306,2888,0.88,0.00,0.01,0.51,0.04,193.95,3.45,0.71,0.01,730.87,0.01,1
1-com.blogspot.zandroidgame.zerotolerance.pcap,840,386107,21,1,0,690,149,420,89533,428,297835,3.33,60.0,447.0,213.17,695.88,0.0,2888,2852,0.98,0.07,0.00,0.32,0.02,92.05,1.34,0.42,0.01,417.33,0.01,1
1-com.boa.babyscreambuttonfree.pcap,837,371899,22,0,0,699,138,437,144954,402,227753,1.57,60,149.5,331.7,566.55,0.0,4306,2888,1.09,0.03,0.00,0.35,0.02,177.46,10.71,0.32,0.01,248.65,0.01,1
1-com.boa.battone.pcap,637,80192,2,77,0,634,3,349,65175,290,15825,0.24,60,52.0,186.75,54.57,0.01,468,404,1.2,0.21,0.00,0.29,0.33,95.44,0.33,0.26,0.33,12.17,0.33,1
1-com.boa.beatboxtone.pcap,912,407352,28,0,0,745,167,459,152033,453,255319,1.68,61,184,331.23,563.62,0.0,5724,2076,1.01,0.02,0.00,0.32,0.01,178.8,0.6,0.38,0.01,304.03,0.01,1
1-com.boa.dancingbuttonfree.pcap,785,358250,24,3,0,606,179,406,141013,381,218045,1.55,60.0,149,347.32,572.3,0.0,7052,2852,1.07,0.03,0.00,0.4,0.08,163.1,74.93,0.39,0.01,338.17,0.01,1
1-com.boa.doorbellbuttonfree.pcap,822,308062,25,8,0,639,182,432,121833,399,187553,1.54,60.0,83,282.02,470.06,0.0,4252,2948,1.08,0.03,0.00,0.44,0.11,152.89,94.88,0.42,0.01,301.23,0.01,1
1-com.boa.electronica80sbuttonfree.pcap,677,295810,16,0,0,591,86,349,108225,330,188393,1.74,52,149.5,310.1,570.89,0.0,5652,2852,1.06,1.52,1.49,0.34,0.05,152.9,3.17,0.34,0.01,273.52,0.01,1
1-com.boa.farttone.pcap,6,1065,2,0,0,4,2,4,888,4,985,1.11,404.0,404.0,222.0,246.25,0.01,404,404,1.0,9.63,9.63,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.5,1
1-com.boa.finchbutton.pcap,871,375753,26,3,0,735,134,462,152569,446,235098,1.54,60.0,121.0,330.24,527.13,0.0,5724,2888,1.04,0.00,0.88,0.43,0.02,203.85,5.8,0.42,0.01,325.4,0.01,1
1-com.boa.finchtone.pcap,861,292484,18,16,0,769,92,469,114552,420,189460,1.65,52,60.0,244.25,451.1,0.0,4209,2388,1.12,0.03,0.00,0.46,0.03,167.23,1.74,0.44,0.01,315.45,0.01,1
1-com.boa.funnyfartbutton.pcap,931,370871,22,4,0,733,198,488,148242,445,223437,1.51,60.0,121,303.77,502.11,0.0,4252,2852,1.1,0.00,0.00,0.41,0.03,152.87,20.48,0.4,0.01,357.77,0.01,1
1-com.boa.megafartbutton.pcap,13,2038,4,0,0,9,4,6,1345,11,1673,1.24,358.5,52,224.17,152.09,0.01,404,404,0.55,1.69,1.69,0.25,0.25,0.25,0.25,1.5,0.25,65.25,0.25,1
1-com.boa.oldschoolphonebutton.pcap,685,301382,25,3,0,589,95,347,107790,350,195106,1.81,60,141.5,310.63,557.45,0.0,5652,2852,0.99,0.00,0.02,0.35,0.01,159.94,0.01,0.4,0.01,342.1,0.01,1
1-com.boa.organbuttonfree.pcap,4,908,2,0,0,2,2,3,868,3,848,0.98,404,404,289.33,282.67,0.0,404,404,1.0,0.00,0.00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-com.boa.pipeorganbuttonfree.pcap,874,371953,33,3,0,711,162,452,139449,444,238107,1.71,60.0,142.0,308.52,536.28,0.0,7052,2852,1.02,0.00,0.01,0.42,0.01,199.43,0.01,0.46,0.01,360.92,0.01,1
1-com.boa.playballbutton.pcap,220,61895,8,0,0,168,52,116,29130,106,33573,1.15,61.0,60.0,251.12,316.73,0.0,1452,2852,1.09,0.00,0.02,0.47,0.02,154.73,0.02,0.42,0.02,186.3,0.02,1
1-com.boa.psychedelicbuttonfree.pcap,627,243561,12,0,0,517,110,330,104778,297,138783,1.32,60.0,90,317.51,467.28,0.0,4252,2852,1.11,0.00,0.00,0.4,0.06,174.15,4.49,0.41,0.01,279.13,0.01,1
1-com.boa.rancidfarttone.pcap,1163,506629,30,3,0,909,254,600,189475,565,317962,1.68,61.0,154,315.79,562.76,0.0,7052,2937,1.06,0.05,0.00,0.57,0.08,238.4,46.98,0.55,0.0,406.46,0.0,1
1-com.boa.snaptone.pcap,706,309255,25,3,0,605,97,364,110155,357,200907,1.82,60.0,138,302.62,562.76,0.0,4252,4396,1.02,0.00,0.00,0.34,0.03,159.59,14.06,0.36,0.01,319.91,0.01,1
1-com.boa.snorebutton.pcap,818,369827,23,0,0,641,176,426,147340,401,223822,1.52,60.0,149,345.87,558.16,0.0,5652,2852,1.06,0.03,0.00,0.47,0.06,194.83,61.8,0.5,0.01,418.76,0.01,1
1-com.boa.ukulelebuttonfree.pcap,18342,2176848,2,2060,0,18340,2,9379,1723312,8965,454344,0.26,60,52,183.74,50.68,0.01,468,1500,1.05,0.00,0.01,0.25,0.5,89.16,0.5,0.26,0.5,12.71,0.5,1
1-com.boa.waterfarttone.pcap,1154,466292,37,4,0,920,233,605,183716,559,283941,1.55,61,109,303.66,507.94,0.0,5844,2948,1.08,0.00,0.00,0.51,0.03,195.86,7.88,0.45,0.0,315.75,0.0,1
1-com.boa.whaletone.pcap,857,392662,22,0,0,674,183,446,153838,413,239632,1.56,60.0,213,344.93,580.22,0.0,7052,2888,1.08,0.03,0.00,0.39,0.08,161.76,56.14,0.42,0.01,354.03,0.01,1
1-com.boa.whistletone.pcap,990,423896,29,3,0,773,215,523,163472,480,261307,1.6,60,145.0,312.57,544.39,0.0,4252,2852,1.09,0.00,0.00,0.4,0.06,160.93,54.29,0.38,0.0,320.22,0.0,1
1-com.boa.windtone.pcap,609,230007,27,3,0,393,215,328,111154,294,120424,1.08,63.0,78.5,338.88,409.61,0.0,2852,2852,1.12,0.03,0.00,0.28,0.15,100.23,142.95,0.27,0.01,203.94,0.01,1
1-com.boilingstocks.corona.pcap,4,908,2,0,0,2,2,3,868,3,848,0.98,404,404,289.33,282.67,0.0,404,404,1.0,4.71,4.71,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-com.book.mbpl.birthdayquotes1.pcap,704,329169,18,0,0,573,131,365,126014,341,203963,1.62,60,228,345.24,598.13,0.0,4252,2852,1.07,0.03,0.00,0.45,0.03,188.38,2.07,0.44,0.01,365.26,0.01,1
1-com.book.mbpl.eaglesnests1.pcap,787,280490,24,1,0,647,140,422,89955,367,191343,2.13,60.0,149,213.16,521.37,0.0,4252,2948,1.15,0.00,0.00,0.45,0.02,117.44,1.94,0.4,0.01,318.14,0.01,1
1-com.book.mbpl.footballquotes1.pcap,1034,429445,27,2,0,888,146,540,150830,496,279423,1.85,60.0,149.0,279.31,563.35,0.0,7052,2948,1.09,0.00,0.00,0.52,0.02,180.36,0.97,0.5,0.01,413.89,0.01,1
1-com.book.mbpl.snakestories1.pcap,806,375074,17,1,0,717,88,414,153068,401,223300,1.46,60.0,132,369.73,556.86,0.0,7052,2948,1.03,0.03,0.00,0.37,0.07,202.83,11.61,0.4,0.01,279.28,0.01,1
1-com.book.mbpl.thebookofreligionbydeliveranceandrenunciation1.pcap,26,2810,4,0,0,22,4,15,1813,15,1977,1.09,52,76,120.87,131.8,0.01,404,404,1.0,5.20,5.20,0.27,0.25,10.47,0.25,0.33,0.25,13.93,0.25,1
1-com.book.mbpl.thetamingofanotter1.pcap,107,16860,4,0,0,103,4,57,6747,52,10921,1.62,52,52.0,118.37,210.02,0.01,1452,1452,1.1,0.00,0.05,0.42,0.25,62.22,0.25,0.33,0.25,138.57,0.25,1
1-com.book.mbpl.twohighlanddogs1.pcap,935,377116,28,1,0,794,141,491,135774,451,242450,1.79,60,113,276.53,537.58,0.0,4252,2948,1.09,0.00,0.00,0.36,0.05,135.34,16.69,0.35,0.01,275.42,0.01,1
1-com.book.zhingoora.frederickandcatherine.pcap,4,908,2,0,0,2,2,3,868,3,848,0.98,404,404,289.33,282.67,0.0,404,404,1.0,0.36,0.36,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-com.book.zhingoora.ironhans.pcap,878,384973,27,1,0,726,151,458,151234,432,235284,1.56,64.0,124.0,330.21,544.64,0.0,5652,2888,1.06,0.02,0.00,0.44,0.06,191.95,8.31,0.45,0.01,350.42,0.01,1
1-com.book.zhingoora.thekingofthegoldenmountain.pcap,96,42620,6,0,0,62,34,48,28505,48,14115,0.5,115.5,63.5,593.85,294.06,0.0,2852,1452,1.0,0.05,0.00,1.17,0.13,938.06,105.45,1.39,0.03,491.11,0.03,1
1-com.book.zhingoora.thesevenravens.pcap,1040,439494,20,1,0,920,120,541,197885,499,241609,1.22,60,83,365.78,484.19,0.0,5724,2937,1.08,0.03,0.00,0.34,0.02,183.35,0.59,0.36,0.01,229.42,0.01,1
1-com.booster.soundvolumeboosterpro.pcap,254,114318,12,0,0,130,124,131,33783,125,81343,2.41,62,404,257.89,650.74,0.0,4252,2852,1.05,15.62,15.62,0.39,0.05,116.68,13.07,0.39,0.01,347.73,0.01,1
1-com.bossappsmk.baseballpro.pcap,1104,453865,30,1,0,851,253,589,209046,517,245627,1.17,61,91,354.92,475.1,0.0,7052,2948,1.14,0.00,0.00,0.45,0.11,167.82,130.87,0.42,0.0,309.41,0.0,1
1-com.botanyapps.botanydictionary.pcap,6,1065,2,0,0,4,2,4,888,4,985,1.11,404.0,404.0,222.0,246.25,0.01,404,404,1.0,5.33,5.33,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.5,1
1-com.brainleague.app.narendramodi.pcap,844,360056,24,0,0,701,143,442,127128,407,233228,1.83,60.0,149,287.62,573.04,0.0,5652,2888,1.09,0.03,0.00,0.41,0.01,168.72,0.01,0.41,0.01,348.18,0.01,1
1-com.budagavril.audio.profile.manager.pcap,1767,724272,33,20,0,1594,172,963,334244,819,391763,1.17,60,71,347.09,478.34,0.0,8452,2852,1.18,0.00,0.02,0.33,0.04,139.5,9.38,0.3,0.01,230.08,0.01,1
1-com.bukuoryzaee.another5.pcap,4,912,2,0,0,2,2,3,860,3,860,1.0,404,404,286.67,286.67,0.0,404,404,1.0,0.00,0.11,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-com.bukuoryzaee.aromanticstoryaboutserena.pcap,966,407461,30,1,0,788,178,505,112074,461,295387,2.64,52,334,221.93,640.75,0.0,2852,2888,1.1,0.02,0.00,0.41,0.02,113.95,1.33,0.39,0.01,361.89,0.01,1
1-com.bukuoryzaee.mimpiterpendam.pcap,4,908,2,0,0,2,2,3,868,3,848,0.98,404,404,289.33,282.67,0.0,404,404,1.0,0.00,0.00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-com.burningpassion.englishtotamilv2.pcap,588,224057,18,1,0,442,146,317,91968,273,132897,1.45,61,121,290.12,486.8,0.0,2852,2852,1.16,0.25,0.22,0.33,0.09,103.96,81.58,0.31,0.01,253.89,0.01,1
1-com.burningpassion.hindidictionary.pcap,18472,2202528,2,2093,0,18470,2,9419,1748331,9055,455005,0.26,60,52,185.62,50.25,0.01,468,404,1.04,0.00,0.05,0.24,0.5,87.09,0.5,0.27,0.5,12.65,0.5,1
1-com.cafeinkslwpnewyear.pcap,526,199514,21,0,0,406,119,288,68948,243,131609,1.91,60.0,168,239.4,541.6,0.0,4209,2888,1.19,0.03,0.00,0.32,0.03,105.06,10.95,0.29,0.01,259.98,0.01,1
1-com.candy.crush.cheats.pcap,672,294020,20,0,0,580,92,348,113178,331,181950,1.61,60.0,125,325.22,549.7,0.0,8452,2852,1.05,0.03,0.00,0.29,0.03,134.8,8.69,0.32,0.01,238.27,0.01,1
1-com.canny.chess.pcap,942,453994,24,3,0,731,211,492,166319,452,288483,1.73,52.0,281.5,338.05,638.24,0.0,4252,2066,1.09,0.00,0.01,0.55,0.09,165.85,99.02,0.54,0.01,544.64,0.01,1
1-com.canny.PowerpointShortcuts.pcap,955,457526,26,3,0,767,188,498,154751,459,303583,1.96,52.0,334,310.74,661.4,0.0,5724,2888,1.08,0.03,0.00,0.4,0.08,152.03,64.26,0.39,0.01,368.47,0.01,1
1-com.Cartoon.WebberCartoonLiveWallpaperXVI.pcap,4,908,2,0,0,2,2,3,868,3,848,0.98,404,404,289.33,282.67,0.0,404,404,1.0,6.40,6.40,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
1-com.cartoonchhaya.scoobydoo.pcap,1072,535541,23,0,0,651,420,581,282219,501,254729,0.9,69,83,485.75,508.44,0.0,7052,2852,1.16,0.05,0.00,0.44,0.14,178.39,159.37,0.46,0.0,411.35,0.0,1
1-com.catsamazinglivewallpaper.cats.pcap,869,380456,20,0,0,736,133,446,154987,430,226577,1.46,60.0,121.0,347.5,526.92,0.0,7142,2888,1.04,0.02,0.00,0.41,0.04,212.18,10.71,0.43,0.01,327.86,0.01,1
1-com.cellprak.puppyhd.pcap,11496,1632163,28,1185,0,11346,142,5985,1143797,5524,491957,0.43,60,52.0,191.11,89.06,0.01,4252,1500,1.08,0.02,0.00,0.28,0.01,105.18,4.89,0.26,0.01,28.12,0.01,1
1-com.centsol.propakistani.pcap,4,938,4,0,0,0,4,4,938,4,938,1.0,404.0,404.0,234.5,234.5,0.0,404,404,1.0,12.09,12.09,0.28,0.01,105.18,4.89,0.26,0.01,28.12,0.01,1
1-com.chandhan.sannaivol1.pcap,13971,1668883,2,1573,0,13969,2,7150,1326879,6823,342812,0.26,60.0,52,185.58,50.24,0.01,468,404,1.05,0.00,0.02,0.25,0.5,90.16,0.5,0.27,0.5,12.69,0.5,1
1-com.chennaiexpresswall.pcap,127,18255,4,0,0,123,4,65,6852,64,12211,1.78,52,52.0,105.42,190.8,0.01,1452,1452,1.02,0.00,0.09,0.28,0.25,40.79,0.25,0.26,0.25,103.1,0.25,1
1-com.cherbib.hejer.astucescheveux.pcap,1217,561258,23,0,0,969,247,655,292382,601,280969,0.96,61,74,446.38,467.5,0.0,8452,1500,1.09,0.10,0.00,0.35,0.04,243.82,33.47,0.4,0.0,267.39,0.0,1
1-com.cherbib.hejer.astucescheveux.pcap,2038,1024669,54,28,0,2899,108,1054,198488,1024,841163,4.24,52.0,965.0,188.32,821.45,0.0,1500,2948,1.03,0.04,0.04,0.33,0.02,83.79,0.58,0.4,0.01,405.39,0.01,1
1-com.chinese.jlchess.pcap,949,465178,21,1,0,767,181,490,165250,465,300390,1.82,52.0,219,337.24,646.0,0.0,5724,2888,1.05,0.05,0.00,0.46,0.05,170.89,55.57,0.47,0.01,454.13,0.01,1
1-com.Christmas.bubbless.pcap,20272,2398621,2,2267,0,20270,2,10401,1904205,9873,495224,0.26,60,52,183.08,50.16,0.01,468,404,1.05,0.00,0.03,0.24,0.5,87.79,0.5,0.25,0.5,12.11,0.5,1
1-com.Christmas.Chess.pcap,7,1010,2,0,0,5,2,5,577,4,605,1.05,86,233.5,115.4,151.25,0.01,313,381,1.25,0.00,0.00,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,1
1-com.christmaspacapps.wallpaper.pcap,2591,1566723,30,18,0,2408,183,1310,253829,1283,1313702,5.18,52.0,1452,193.76,1023.93,0.0,5652,2948,1.02,0.03,0.00,0.41,0.05,87.91,43.92,0.4,0.01,485.51,0.01,1
1-com.chudidarkurtapacapps.wallpaper.pcap,817,391853,24,9,0,724,93,413,115180,404,276673,2.4,52,347.0,278.89,684.83,0.0,5652,2852,1.02,0.00,0.00,0.37,0.02,136.22,7.42,0.45,0.01,423.34,0.01,1
1-com.cinix.mobile.toolset.pcap,907,406069,24,0,0,715,192,479,156825,433,249544,1.59,60,184,327.4,576.31,0.0,4252,2888,1.11,0.04,0.00,0.48,0.04,167.22,34.89,0.46,0.01,379.89,0.01,1
1-com.click.love.number_catcat.pcap,933,441521,25,4,0,791,141,480,141355,461,300752,2.13,52.0,265,294.49,652.39,0.0,4306,2888,1.04,0.00,0.00,0.36,0.01,152.37,0.67,0.36,0.01,310.02,0.01,1
1-com.cmw.pcap,826,362004,20,1,0,692,134,428,141321,398,220683,1.56,60.0,149.0,330.19,554.48,0.0,7142,2888,1.08,0.02,0.00,0.49,0.03,225.61,6.21,0.45,0.01,369.14,0.01,1
1-com.coffee.maker.nuttyapps.pcap,778,340236,21,0,0,662,115,395,122272,391,218558,1.79,52,148,309.55,558.97,0.0,5652,2852,1.01,0.03,0.00,0.37,0.05,186.71,9.94,0.42,0.01,351.62,0.01,1
1-com.coffee.maker.nuttyapps.pcap,2369,1327318,70,17,0,2899,132,1146,230082,1265,1112324,4.83,52.0,1452,200.77,879.31,0.0,3164,2852,0.91,0.05,0.05,0.14,0.05,67.05,37.68,0.25,0.01,226.79,0.01,1
1-com.coffeecoder.khabarnaak.pcap,1069,509004,20,0,0,696,373,578,263434,522,257310,0.98,69.0,90.5,455.77,492.93,0.0,4252,2948,1.11,0.00,0.00,0.34,0.09,175.98,106.97,0.41,0.0,324.6,0.0,1
1-com.colortime.coloring.weathercoloring.pcap,116,55671,6,0,0,54,62,59,25650,59,30829,1.2,91,121,434.75,522.53,0.0,2852,2054,1.0,0.06,0.00,1.11,0.11,500.22,91.42,1.0,0.02,690.22,0.02,1
1-com.com.The_great_joker_karma_rs.pcap,972,498252,25,1,0,824,147,475,137331,507,362318,2.64,52,489,289.12,714.63,0.0,8452,2852,0.94,0.02,0.00,0.43,0.02,152.62,0.85,0.57,0.01,591.53,0.01,1
1-com.compagerd.easy_finance.personal.pcap,5622,970144,31,513,0,5370,251,2884,572263,2750,399427,0.7,60.0,52.0,198.43,145.25,0.01,2852,2110,1.05,0.02,0.00,0.39,0.08,125.25,49.58,0.35,0.0,63.62,0.0,1
1-com.contussupport.setindia.pcap,822,358142,22,0,0,674,148,429,132196,395,226754,1.72,60,150,308.15,574.06,0.0,5652,2852,1.09,0.03,0.00,0.44,0.03,187.96,5.66,0.44,0.01,386.36,0.01,1
1-com.coodeev.marijuana_battery.pcap,838,323026,14,0,0,759,79,406,146978,432,176048,1.2,60.0,60.0,362.01,407.52,0.0,4252,2062,0.94,0.00,0.16,0.46,0.18,217.94,141.44,0.56,0.01,304.39,0.01,1
1-com.COS.canlipara.pcap,993,438944,28,0,0,825,168,519,160002,481,280050,1.75,60,142,308.29,582.22,0.0,4252,2852,1.08,0.03,0.00,0.42,0.05,157.81,33.11,0.43,0.01,356.58,0.01,1
1-com.CristoRedentorLiveWallpaper.pcap,1123,467044,25,0,0,951,171,601,174395,534,294192,1.69,60,103.0,290.17,550.92,0.0,7052,2948,1.13,0.00,0.01,0.54,0.09,186.26,71.35,0.48,0.01,416.32,0.01,1
1-com.CTech.CallerNameAnnouncerFree.pcap,107,46513,4,0,0,55,52,59,23934,53,23595,0.99,69,101,405.66,445.19,0.0,1452,1452,1.11,0.00,0.00,0.44,0.02,320.66,0.02,0.34,0.02,140.22,0.02,1
