apkNum,totalPkts,totalPktSize,totalBytesIn,medPktsIn,medPktsOut,avgPktsIn,avgPktSize,maxOutPktSize,ratioNumPkts,minTimeOut,minTimeIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgSizepktFlowTCPOut,Result
1-in.lustra.vidyapati,776,313892,121670,62.0,149.0,296.76,0.0,4209,1.09,0.03,0.0,34.59,0.37,282.25,1
0-com.quick.world.news,133991,114015746,4002545,52.0,1500.0,71.13,0.0,7052,0.72,0.02,0.0,1.92,0.34,489.27,0
1-com.anddroidphonix.SpicySMS,1320,636183,179544,52.0,404.0,262.11,0.0,4252,1.06,0.0,0.04,37.51,0.57,570.48,1
0-com.radioamfmCanadaonlineradio.K106CHWYFMWeyburn1067FMRadioFMOnlineK106CHWYFMWeyburn1067FM,6911,5438655,316748,113.0,1516.5,425.9500000000001,0.0,8937,1.65,0.06,0.06999999999999999,28.9,1.3,1532.08,0
0-com.workout.danceaerobics,82,13727,4152,156.0,152.0,250.22,0.04,739,2.58,0.05,0.08,0.75,1.78,272.09000000000003,0
0-com.fitivity.soccer_dribbling,92,18828,6800,166.0,162.0,351.32,0.03,1591,3.0700000000000003,0.06,0.04,119.52,1.12,251.46,0
1-com.marinelifelivewallpaper.seafish,17366,2324627,1700802,60.0,52.0,190.61,0.01,1452,1.06,0.0,0.0,49.17,0.25,16.13,1
1-com.action.movies.quiz,827,386190,163202,61.0,149.0,379.54,0.0,4306,1.08,0.24,0.0,64.36,0.34,249.59,1
1-com.ldroid.santa,180,37750,12370,52.0,60.0,118.94,0.0,1452,1.37,0.0,0.1,0.25,0.36,200.63,1
0-com.gzl.stickman.adventure.game,3687,3076350,136650,118.0,1602.5,145.23000000000005,0.01,2968,1.75,0.02,0.0,3.54,1.62,2113.9700000000007,0
0-com.AmexApp,540,299816,35691,52.0,1470.0,139.96,0.0,1278,0.89,0.02,0.0,0.05,0.72,789.06,0
1-com.greenorion.summerspa,784,346461,137108,60.0,125.0,341.92,0.0,5724,1.02,0.0,0.14,7.7,0.45,350.62,1
0-com.andromo.dev548322.app589619,14361,13941159,337346,125.0,1573.0,137.19,0.01,4379,1.58,0.03,0.03,0.54,1.94,2161.08,0
0-com.etechuk.sierraleoneradiostations,30,14587,10287,997.0,101.5,642.94,0.0,1278,1.14,0.02,0.0,0.05,0.27,9.55,0
0-com.hotels.hotelsskorea,8688,5502738,529140,52.0,1278.0,145.85,0.0,5851,0.72,0.02,0.0,2.79,0.59,660.43,0
1-com.YaseenTra.PrepareTastiestAppetizers,604,273765,102639,52.0,184.0,325.84,0.0,4252,1.08,0.03,0.0,1.75,0.47,420.75,1
0-com.mechanicgames.Impossible.car,9086,7538571,303872,156.0,3022.0,238.13,0.01,4410,3.16,0.72,0.32,0.21,1.81,1805.15,0
1-com.itsmobileapps.beercounter,670,301027,111831,60.0,204.0,328.91,0.0,5652,1.02,0.02,0.0,0.62,0.44,378.28,1
0-com.mp.bumpercarsblockydestruction,288,78101,27124,60.0,90.0,167.43,0.0,1470,1.29,0.0,0.0,3.67,0.32,231.1,0
0-com.game.Candy.Blitz.Free,58,18834,14205,69.0,58.5,473.5,0.0,2888,1.07,0.0,0.15,0.17,0.48,111.79,0
1-com.xmascoollivewallpaper.ny,663,294022,108095,52.0,149.5,313.32,0.0,4252,1.08,0.03,0.0,1.34,0.35,294.05,1
1-bluemonkey.apps.musicjunky,4,908,868,404.0,404.0,289.33,0.0,404,1.0,0.0,0.0,0.5,0.5,0.5,1
1-com.Wallpapers4Droid.MarineFish,4548,777074,473321,60.0,52.0,202.97,0.01,4306,1.05,0.0,0.04,2.67,0.36,63.38,1
0-com.iqmediagroup.quantumpsa01,2745,2147806,201423,62.0,1452.0,163.63,0.0,2852,0.81,0.0,0.0,86.36,0.81,1124.15,0
1-com.TamerHasan.WondersOfGreenTea,946,492346,137695,60.0,505.0,294.85,0.0,5652,0.92,0.01,0.0,1.77,0.62,629.72,1
1-com.appgame7.friutslegend,630,280267,103522,55.0,149.5,315.62,0.0,7052,1.08,0.03,0.0,12.54,0.4,346.72,1
0-com.pororocadventures.therebits,5331,4916259,245724,122.0,2556.0,362.97,0.0,5580,0.92,0.8,0.06,5.87,1.72,882.08,0
0-com.twodtwob.eatable,5235,4150340,368185,177.0,1714.0,575.31,0.02,7272,2.75,0.05,0.05,235.84,2.45,1869.45,0
1-com.symapp.mapleleaf,1311,691422,175173,52.0,626.0,275.0,0.0,5652,0.92,0.03,0.0,12.7,0.55,539.63,1
0-com.monojrai831.PRESS_TV_HISPAN_TV,437,236576,67274,149.0,1367.0,373.68,0.01,2977,2.19,0.0,0.0,0.06,0.78,695.94,0
0-com.jonty.croc.whatsapp.shooter,135,47741,15042,61.0,147.0,208.92,0.0,1406,1.14,0.0,0.0,0.02,0.31,345.98,0
0-com.oohlala.landmark,9170,8379536,175575,40.0,1472.0,51.2,0.0,1452,0.6,0.0,0.0,0.1,0.79,1139.52,0
1-com.puzzle.pictures.guess.sketch.hollywood,1055,442090,156012,60.0,121.0,285.74,0.0,4252,1.04,0.0,0.0,8.65,0.44,356.41,1
0-com.exlivinapps.paranormalliveghostboxfmradioappuk,2833,1864848,1410620,1192.5,1607.5,1560.95,0.0,11500,2.63,0.13,0.05,8.23,3.04,1641.4299999999996,0
0-com.appybuilder.rajtelecomchina.topsportsinfo1xorx2,3005,1743587,210071,121.0,1375.5,444.72,0.0,5347,1.64,0.02,0.03,4.8900000000000015,0.86,605.87,0
1-com.appsministry.litres.book324462,127,32755,9924,52.0,79.0,155.06,0.0,1452,0.98,0.0,0.09,0.17,0.58,342.46,1
0-mobi.infolife.ezweather.widget.dessert,407,144260,44576,61.0,145.5,213.28,0.0,1470,1.06,0.02,0.0,19.96,0.41,272.62,0
1-com.nextedge.mathhelps,5322,774022,523130,60.0,52.0,190.85,0.01,4252,1.06,0.0,0.01,0.84,0.33,36.65,1
1-pscgame.com.santahdlwp,2327,982385,341031,52.0,103.0,271.74,0.0,5724,1.15,0.0,0.01,35.31,0.35,341.26,1
1-com.tajnasoft.mp3downloaderandroid,645,292751,121306,60.0,123.0,362.11,0.0,5724,1.03,1.85,0.0,0.01,0.31,225.9,1
1-com.freeandro.houreya.kohbz,740,311648,112047,60.0,134.0,300.39,0.0,7052,1.01,0.0,0.01,7.47,0.39,303.85,1
0-com.isa.roulettemaster,25,3956,1760,111.0,107.5,237.11,0.02,676,1.87,0.03,0.35,1.0,0.92,87.42,0
0-com.latestblousedesigns.erdit,279,169220,23916,52.0,1470.0,172.06,0.0,1470,0.99,0.0,0.0,0.06,0.62,786.45,0
1-meansoft.colorbook.traffic.view,936,391641,151575,60.0,87.0,321.13,0.0,4396,1.02,0.03,0.0,10.36,0.44,319.97,1
0-com.TopWinGames.SamuraiHero.SwordFighting.NinjaAssassinGames,10647,9015839,392829,64.0,1500.0,86.3,0.0,2888,0.75,0.02,0.0,0.58,1.0,1452.98,0
0-net.NewJersey.i3mapcity,612,411262,43057,52.0,1470.0,146.95,0.0,1470,0.92,0.0,0.0,0.02,0.51,657.89,0
1-com.blogspot.androidresearch.tairattack,1247,655269,173961,52.0,626.0,290.9,0.0,5652,0.92,0.0,0.0,0.56,0.46,443.54,1
1-ssk.project.crewskillsAds,877,428739,201753,64.0,121.0,446.36,0.0,4306,1.06,0.0,0.0,142.69,0.37,295.32,1
1-gomez.cor6,816,378598,141151,61.0,209.0,341.77,0.0,4306,1.02,0.03,0.0,6.82,0.45,376.38,1
1-com.balimediadigital.wallpaper.ganesh,5059,816464,523682,60.0,52.0,200.11,0.01,2852,1.06,0.03,0.0,5.03,0.33,49.08,1
0-com.candyfriendsd.matchs3games,366,213178,37035,60.0,1470.0,217.85,0.0,2888,0.87,0.28,0.0,5.42,0.69,818.97,0
1-com.magnificentbutterfly.vines,6,1012,920,404.0,404.0,230.0,0.01,404,1.0,0.0,0.0,0.5,0.25,0.25,1
0-com.FiLTHYESKiMO.GooGooTranslator,86,25437,8001,60.0,60.0,170.23,0.0,1350,1.21,0.0,0.0,0.12,0.34,274.23,0
1-com.puzzlejupie.PmB1,726,313710,118364,52.0,141.0,319.04,0.0,4252,1.03,0.0,0.0,12.96,0.42,326.81,1
1-com.ctinfotech.snake,1295,605223,220839,61.0,219.0,335.11,0.0,4306,0.98,0.02,0.02,44.3,0.43,382.22,1
0-com.tja.balistica,105,34044,5937,52.0,60.0,104.16,0.0,569,1.19,0.04,0.0,0.25,0.6,548.45,0
0-com.jade.designprocessvr,62,17162,3776,52.0,99.0,114.42,0.0,634,1.14,0.0,0.09,0.5,0.47,385.5,0
0-com.car.driving2,4485,3689104,184023,562.5,1559.0,383.56,0.0,5238,4.71,0.0,0.0,0.04,1.94,2732.72,0
1-emr.jardinesespectaculares,8,1195,1018,234.5,264.5,169.67,0.01,404,1.0,0.0,0.0,0.25,0.25,0.25,1
0-com.kumpulankatakatamutiarabijaksangatmenyentuhhati.untaiankatapenuhmaknamesotheliomalawfirm,342,212503,44032,116.0,1595.0,500.66,0.0,7194,1.75,0.71,0.0,0.1,0.8400000000000001,742.09,0
1-au.com.dealsmap.lwp.cube.PackSnowBear,860,400299,159792,61.0,149.0,370.75,0.0,4252,1.0,0.0,0.0,40.24,0.43,347.87,1
0-jp.komakuro.book1019,223,170834,26684,52.0,1470.0,303.23,0.0,4306,0.65,0.0,0.0,4.38,0.51,520.74,0
1-kibbo.soft.StylishBatteryPink,960,419195,184913,61.0,86.0,366.89,0.0,4252,1.07,0.0,0.01,24.0,0.34,243.2,1
1-com.chandhan.sannaivol1,13971,1668883,1326879,60.0,52.0,185.58,0.01,468,1.05,0.0,0.02,0.5,0.27,12.69,1
1-com.babcrazylwp.bmwx5lwp,981,449971,209683,61.0,83.0,416.86,0.0,7142,1.05,0.03,0.0,52.28,0.48,357.24,1
0-com.gamebai.gamebai4play.TLDL,9329,7428190,358767,64.0,1500.0,90.44,0.0,1470,0.74,0.03,0.0,10.39,0.77,1120.72,0
1-com.wallpaper.libra,17589,2099012,1667603,60.0,52.0,185.41,0.01,468,1.05,0.0,0.01,0.5,0.26,12.32,1
1-com.azalialab.s5oilsketch,964,503267,162272,52.0,380.0,345.26,0.0,5939,0.94,0.05,0.0,0.02,0.6,522.06,1
1-com.jto.grays,4,908,868,404.0,404.0,289.33,0.0,404,1.0,0.0,0.0,0.5,0.5,0.5,1
0-com.Wibix.StickmanWarCannon,4106,3142973,172544,104.0,1612.0,316.5,0.0,5776,1.62,0.03,0.03,9.68,1.37,1292.88,0
1-miao.app.MagicTarotTellerForChinese,4944,805016,480641,60.0,52.0,189.68,0.01,2852,1.05,0.03,0.0,0.01,0.35,61.81,1
1-com.themesfordroid.aquarium_free_live_wallpaper,19069,2266178,1799465,60.0,52.0,184.37,0.01,468,1.05,0.0,0.0,0.5,0.26,12.26,1
0-com.salvador.radioelsalvadorenlinea,7133,4799690,546612,61.0,1278.0,190.06,0.0,4252,0.68,0.0,0.02,13.87,0.73,880.62,0
1-hhn.islam,163,83870,35896,69.0,212.0,437.76,0.0,1452,0.99,0.0,0.0,6.46,0.55,184.45,1
1-com.winterfunnylivewallpaper.lwxw,788,333296,128455,60.0,125.0,311.03,0.0,4252,1.09,0.0,0.0,12.33,0.33,244.13,1
0-d.e.com.mysepta,103,37844,21266,76.0,65.0,401.25,0.0,1470,1.06,0.02,0.0,0.02,0.41,218.21,0
1-com.red.sapporo,846,363281,142291,58.5,137.5,312.04,0.0,4252,1.08,0.03,0.0,25.89,0.45,372.15,1
0-com.ili.Proliancedemo,57,25200,5232,60.0,317.5,168.77,0.0,748,1.19,0.05,0.0,0.5,0.31,387.86,0
0-com.dolphingames.police.cargo.airplane,25451,21596514,867964,116.0,2928.0,236.14,0.0,3734,1.22,0.03,0.0,1.38,1.48,2054.73,0
0-com.zoy.camel.race.dubai.simulator,3734,3464987,106570,52.0,1500.0,77.11,0.0,2868,0.59,0.05,0.0,0.03,0.97,1420.19,0
1-lk.bhasha.sett.bengali,474,176241,62398,60.0,149.0,249.59,0.0,1452,1.11,0.0,0.01,0.01,0.33,276.49,1
0-com.labrooklyndev0106.tips_lego_dc_mighty_micros,1404,1120541,57960,60.5,1452.0,93.18,0.0,2888,0.8,0.0,0.1,1.72,0.46,640.89,0
1-miao.app.KoreanVocabAlbumOneForJapanese,1697,856156,310628,60.0,305.0,357.87,0.0,4252,1.04,0.0,0.0,46.76,0.49,444.88,1
1-com.xmassongslivewallpaper.lwxw,18203,2152555,1707095,60.0,52.0,183.42,0.01,468,1.05,0.02,0.0,0.5,0.26,12.43,1
1-com.hzb.ccmiyu,905,392651,146580,60.0,147.0,315.91,0.0,7142,1.03,0.0,0.0,1.64,0.44,365.34,1
0-com.nexelon.realmonsterfishing2018,181,58153,21076,52.0,60.0,224.21,0.0,1470,1.08,0.02,0.0,0.17,0.3,233.75,0
1-com.quotes.jesus.christ,635,289492,106505,60.0,169.5,327.71,0.0,4252,1.04,0.03,0.0,0.73,0.41,348.68,1
1-com.cafeinkslwpnewyear,526,199514,68948,60.0,168.0,239.4,0.0,4209,1.19,0.03,0.0,10.95,0.29,259.98,1
1-emr.sanjudas,1990,691455,253813,52.0,83.0,232.22,0.0,4252,1.18,0.03,0.0,10.98,0.41,301.27,1
0-com.sheridan.rsna.radiology,2222,827637,131680,80.0,420.0,232.56,0.0,1951,1.88,0.13,0.13,20.52,1.23,687.04,0
1-com.riddlespace.wordfinderfree,717,307743,110476,52.0,148.0,301.02,0.0,5652,1.03,0.0,0.06,0.01,0.58,482.71,1
0-com.vgs.zombie.kill.target,50,11481,5998,63.5,75.0,230.69,0.0,556,1.08,0.04,0.0,0.25,0.37,156.37,0
0-com.radioson.Rtbf_purefm,1129,837220,91644,52.0,1470.0,193.75,0.0,5802,0.72,0.0,0.03,0.01,0.49,609.49,0
0-com.sparklingsociety.cityisland,8552,6397508,355179,52.0,1470.0,91.19,0.0,5799,0.84,0.05,0.0,1.3,0.59,827.87,0
1-gs.secretsms,33,13699,9208,404.0,125.0,511.56,0.0,1278,1.06,0.0,0.0,91.46,0.25,0.25,1
0-air.com.microcookinggames.miniburgers,4551,3243918,206399,104.0,2900.0,293.97,0.0,7104,1.58,0.05,0.0,7.8599999999999985,1.22,1497.0700000000004,0
1-com.flexi.airmediamanage,1899,961747,256630,52.0,489.0,278.34,0.0,5652,0.94,0.03,0.0,0.74,0.58,536.57,1
1-com.SamrtApps.CockApatize,958,399997,146424,60.0,125.0,294.62,0.0,5652,1.05,0.03,0.0,16.03,0.4,297.76,1
0-org.onutrem.pinksoul,310,190405,29193,72.0,1452.0,198.59,0.0,2888,0.9,0.02,0.0,0.07,0.53,551.9,0
1-awm.android.earthcountries,3403,1736315,444142,52.0,468.0,269.01,0.0,5652,0.94,0.09,0.02,38.66,0.41,392.76,1
1-com.baun.rocketpower,100,16456,6674,52.0,52.0,121.35,0.01,1470,1.17,3.37,3.46,0.25,0.38,159.6,1
0-com.parramon.abs,2,104,52,52.0,52.0,52.0,0.02,52,1.0,0.0,0.09,0.04,0.5,0.5,0
1-com.newyearamazingphotogallery.ny,728,333883,123055,60.0,229.0,329.91,0.0,4252,1.04,0.0,0.0,0.77,0.44,339.36,1
0-bonanzasellers.android,1337,577484,217711,104.0,318.0,531.88,0.0,2960,2.83,0.06,0.0,0.12,0.84,603.74,0
0-com.juanjo.predicasparajovenes,390,224827,51566,104.0,1410.0,333.99,0.02,4384,1.95,0.09,0.06,4.52,1.56,554.35,0
0-com.SugarDaddy.CricketsInsectSoundRingtone,222,158982,13513,52.0,1470.0,145.3,0.0,1470,0.72,0.0,0.0,0.5,1.21,1514.12,0
1-tlg.tmc.yokartik,864,397762,152098,61.0,208.0,340.26,0.0,2852,1.05,0.0,0.01,42.79,0.39,342.28,1
1-com.thugian.eb.anhkhongthuongtoi,752,290390,116403,61.0,149.0,283.22,0.0,2852,1.11,0.0,0.0,44.93,0.37,293.15,1
1-com.hamid.butterflies,804,367304,140261,61.0,149.0,345.47,0.0,4306,1.0,0.03,0.0,10.2,0.39,312.49,1
0-no.holte.deviations,86,25338,7021,52.0,71.0,152.63,0.0,985,1.15,0.03,0.0,0.25,0.32,302.98,0
1-com.boa.whistletone,990,423896,163472,60.0,145.0,312.57,0.0,4252,1.09,0.0,0.0,54.29,0.38,320.22,1
1-com.ltc.animal.print.live.wallpaper,16646,2010926,1589319,60.0,52.0,188.29,0.01,5652,1.03,0.04,0.0,63.83,0.26,13.18,1
1-com.makemedroid.keyf3a3de6f,861,383721,137048,60.5,210.0,304.55,0.0,7052,1.02,0.03,0.0,7.06,0.47,392.98,1
0-com.oreka.jetvrfighter,139,42983,15414,61.0,87.0,220.2,0.0,1470,1.01,0.05,0.0,0.03,0.56,406.98,0
0-com.skl.monsterjuice,436,227087,41536,52.0,1001.0,199.69,0.0,2888,0.91,0.04,0.0,2.85,0.47,490.92,0
0-com.doublemap.iu.summitstage,2738,2157087,135645,52.0,1470.0,111.64,0.0,1278,0.8,0.0,0.0,75.33,1.28,1827.45,0
0-com.ksmobile.launcher.theme.t102241250,185,63489,44991,101.0,57.0,483.77,0.0,1470,1.01,0.05,0.0,61.19,0.94,102.75,0
0-bts.kpop.piano.tiles.bt21,332,188201,32761,52.0,1470.0,195.01,0.0,1480,1.02,0.0,0.0,0.05,1.13,1320.5,0
0-com.witty.monsterVSdino,11793,10602816,351556,64.0,1470.0,75.67,0.0,1470,0.65,0.0,0.0,0.02,0.89,1307.58,0
1-com.nostalgicmonsoon.novaknews,2910,1788107,210753,52.0,1452.0,156.0,0.0,4252,0.87,0.0,0.0,8.58,0.74,875.49,1
1-com.appsministry.litres.book5025387,4313,3555804,237824,52.0,1500.0,140.23,0.0,4252,0.65,0.02,0.0,0.34,0.91,1274.12,1
1-com.bandd.aquarium,742,340524,117682,52.0,196.5,318.06,0.0,5652,0.98,0.0,0.0,0.02,0.45,417.53,1
0-air.com.funacy.seryrunway,966,531041,76004,52.0,1278.0,159.67,0.0,1470,0.97,0.05,0.0,0.39,0.48,592.58,0
0-appinventor.ai_jdevia.EnModoAccion,5,279,104,104.0,92.0,104.0,0.04,104,2.0,0.05,0.11,8.98,1.0,1.0,0
1-crazy.chicken.hen,1073,559946,173748,60.0,489.0,323.55,0.0,5652,0.99,0.0,0.0,41.61,0.56,575.22,1
0-com.kisahiblis.munilmunil,317,184600,25507,274.0,1946.5,545.94,0.03,3078,3.87,0.22000000000000006,0.24,2.06,3.17,1605.09,0
0-com.spireon.protect,432,282367,24144,61.0,1278.0,134.13,0.0,1354,0.71,0.0,0.0,5.18,0.62,696.35,0
1-com.english.urdu.translator,3044,1837004,279995,52.0,1452.0,191.91,0.0,5652,0.9,0.05,0.0,50.12,0.51,601.18,1
0-net.recollect.columbia,406,132261,23690,104.0,239.0,252.66,0.0,1832,1.88,0.13,0.67,0.16,1.07,539.8199999999998,0
1-com.liuzb.ftp,839,370022,134380,60.0,176.0,304.03,0.0,4252,1.03,0.0,0.0,0.01,0.47,424.21,1
1-pt.kioskzone.geolocator,1186,578851,139948,52.0,534.0,227.93,0.0,5724,1.04,0.03,0.0,16.11,0.59,608.39,1
1-com.drennan.willtheeasterbunnyvisitme,2,104,52,52.0,52.0,52.0,0.02,52,1.0,33.7,33.86,10.69,0.5,0.5,1
1-com.androblack.lovestories,973,425356,186735,62.0,90.5,366.15,0.0,7052,1.08,0.0,0.01,58.09,0.39,302.85,1
0-com.takhleeqhq.Archive,147,44229,19549,68.5,92.0,264.18,0.0,1351,1.01,0.02,0.0,52.6,0.56,278.51,0
0-com.spotmyschoolbus.transportmanager,19,1498,829,168.0,478.0,175.0,0.03,193,3.0,0.5,0.28,11.36,1.67,50.25,0
1-com.ozhar.WishYouMerryChristmas,756,335992,116543,60.0,237.0,295.05,0.0,4252,1.09,0.0,0.0,12.44,0.44,410.4,1
0-com.ubercab,984,350523,52781,705.0,1577.0,830.17,0.0,4173,3.18,0.13,0.0,0.81,2.31,1409.13,0
1-com.tsteffen.pranks,1049,455546,179452,60.0,139.0,318.74,0.0,5652,1.09,0.03,0.0,71.88,0.47,393.95,1
1-com.naturefreelivewallpaper.cool,20133,2417397,1906389,60.0,52.0,184.14,0.01,1452,1.06,0.0,0.01,0.02,0.25,12.53,1
1-com.book.mbpl.birthdayquotes1,704,329169,126014,60.0,228.0,345.24,0.0,4252,1.07,0.03,0.0,2.07,0.44,365.26,1
1-com.redtagapps.zombiewidget.zombie,885,352040,150698,63.0,121.0,322.69,0.0,4252,1.09,0.0,0.01,79.53,0.35,279.54,1
0-com.skyerglobal.skyer.click,34000,4985910,2204522,104.0,104.0,257.53,0.02,1903,2.02,0.05,0.0,0.75,0.49,144.95999999999995,0
1-com.MosaaAsad.SermonsAndStories,621,276309,103162,52.0,183.0,323.39,0.0,7052,1.05,0.03,0.0,22.87,0.45,374.96,1
1-com.ram.cleaner.RamCleaner,837,379750,152051,60.0,212.0,349.54,0.0,4252,1.08,0.0,0.02,71.04,0.48,400.43,1
0-com.croatianradiosfmlive,473,213457,42597,116.0,450.0,555.0699999999998,0.0,5776,1.91,0.19,0.23,1.9,1.3,729.26,0
1-com.hypeflute.hindistatus,85,15724,6269,52.0,52.0,130.6,0.01,1452,1.17,0.0,0.05,0.2,0.37,179.35,1
1-com.hyrulia.demonradar,718,313967,115604,60.0,149.5,312.44,0.0,7052,1.04,0.0,0.0,0.01,0.53,450.2,1
1-com.icegame.fruitlink,6417,1681512,578455,60.0,52.0,180.77,0.0,4252,0.99,0.0,0.01,8.51,0.41,188.0,1
1-com.gamedragon.flygame.devilsnake,4083,794865,503592,60.0,52.0,239.12,0.01,7052,1.06,0.02,0.0,64.78,0.32,62.26,1
0-net.beautysalongames.android_fancymaskparty,4211,3165525,197388,104.0,1736.5,161.32,0.01,4316,2.0,0.16,0.0,12.34,1.53,1214.73,0
0-com.novagecko.memedroid,2060,1385042,87309,52.0,1500.0,90.66,0.0,2888,0.88,0.0,0.0,5.23,0.63,849.04,0
1-com.wallpaper.aquarius,938,410349,150716,60.0,167.0,308.84,0.0,5652,1.06,0.02,0.0,5.68,0.41,362.12,1
1-com.unit.converterx,586,197162,148210,98.0,52.0,518.22,0.0,7052,0.95,0.0,0.0,0.02,0.51,82.06,1
1-com.airforcefreelivewallpaper.air,924,414608,174806,61.0,121.0,364.18,0.0,4306,1.06,0.0,0.0,45.5,0.41,348.58,1
1-com.romantictimeslivewallpaper.fashromantic,700,316442,113879,60.0,240.5,312.85,0.0,5652,1.08,0.0,0.0,9.17,0.43,380.51,1
0-com.git.carromking,5473,4498210,221440,64.0,1500.0,91.85,0.0,5724,0.79,0.05,0.0,0.02,0.88,1274.7,0
1-com.AppsForAllArab.worldOfAnime,2138,837518,302267,60.0,81.0,261.03,0.0,4252,1.11,0.0,0.02,7.38,0.31,248.39,1
0-com.sinyee.babybus.christmas,634,336684,132487,61.5,101.0,453.72,0.0,4306,0.85,0.33,0.0,11.6,0.68,482.96,0
1-ezebdn.MelbourneMetro,506,193677,66607,60.0,184.0,244.88,0.0,1452,1.14,0.03,0.0,6.71,0.32,283.68,1
1-cell.searcher,921,503411,122780,52.0,915.0,266.91,0.0,9852,0.99,0.0,0.0,0.01,0.5,528.48,1
0-com.dickgoren.drawanime2,316,185663,27089,104.0,1504.0,378.1,0.01,4358,1.63,0.06,0.0,0.31,0.98,779.8,0
1-com.gameguide2.monstersatemycondo,777,344210,125464,60.0,191.0,307.51,0.0,4252,1.1,0.03,0.0,2.27,0.41,351.19,1
1-com.krazee.birds,12,1397,1076,52.0,52.0,153.71,0.01,404,1.0,0.0,0.0,0.5,0.1,0.1,1
1-com.NizarIbraheem.JudgmentTipsAndThoughts,1680,1040364,140095,52.0,1452.0,177.56,0.0,1500,0.84,8.56,16.12,0.02,0.24,236.27,1
0-com.gb.counter.terrorism.war.squad.attack,19143,16070809,629797,64.0,1480.0,76.17,0.0,5724,0.76,0.0,0.0,4.03,0.45,647.12,0
0-official.alert,123,33022,11751,130.0,459.0,259.4,0.01,1546,1.7400000000000002,0.0,0.11,0.34,0.5800000000000001,219.76,0
1-com.abooster.johncenavskhali,924,449874,152421,52.0,347.0,308.54,0.0,5652,1.07,0.0,0.0,28.63,0.57,549.88,1
0-kim.dipper.rakugetme,97,28301,15101,232.5,266.5,687.7299999999998,0.04,2323,4.28,0.15000000000000002,0.09,206.18,2.4,535.23,0
1-com.oryzaee.buku.SayapBidadari,1012,468430,165717,52.0,186.0,312.08,0.0,5652,1.02,0.0,0.62,76.05,0.52,469.44,1
1-com.easysimplymp3downloader,646,291089,106697,52.0,149.0,322.35,0.0,5652,1.03,0.0,0.0,7.49,0.4,351.67,1
0-com.andromo.dev516441.app497694,971,668546,145515,40.0,1470.0,324.81,0.0,5913,0.86,0.0,0.0,0.06,0.93,1020.37,0
1-com.hillmobile.raritygirls,861,356049,125349,60.0,148.0,279.8,0.0,4252,1.08,0.02,0.0,11.6,0.5,416.8,1
0-com.stiflingdagger.modernbathroomtiledesign,236,176875,23038,52.0,1470.0,237.51,0.0,2888,0.7,0.0,0.0,0.05,0.6,739.59,0
1-com.game.omi,1089,460378,187274,60.0,97.0,329.13,0.0,5652,1.02,0.0,0.0,56.35,0.38,300.77,1
1-com.toad.live.city.lights.wallpaper,757,329239,122367,60.0,149.5,309.79,0.0,4252,1.09,0.01,0.0,0.01,0.48,407.6,1
1-clock.radioactive,18468,2206512,1752019,60.0,52.0,186.15,0.01,468,1.04,0.0,0.01,0.5,0.26,12.6,1
0-com.marrakech.emploi,3445,1282171,183671,40.0,53.0,99.44,0.0,2888,1.16,0.41,0.0,4.86,0.43,338.73,0
1-com.wallpaper3mpire.nissangt_rsupercarwallpapers,766,344078,129795,60.0,174.5,329.43,0.0,8560,1.06,0.03,0.0,9.45,0.43,362.67,1
1-com.oliverbosse.locationmecn,873,342899,95315,52.0,238.5,202.37,0.0,2852,1.07,0.0,0.0,14.0,0.54,489.34,1
1-net.FiberME.fatma2,973,492915,122268,52.0,626.0,242.11,0.0,4252,1.05,0.03,0.0,2.89,0.63,678.38,1
1-com.nuttyapps.pasta.maker,897,463711,153877,60.0,425.0,343.48,0.0,4306,0.98,1.36,0.0,58.52,0.49,474.15,1
1-nextlevel.gunblood,806,358135,130242,60.0,232.0,314.59,0.0,4252,1.05,0.01,0.0,6.99,0.41,344.48,1
1-an.Desc,795,374694,156624,60.0,149.0,384.83,0.0,4252,1.04,0.02,0.0,2.49,0.6,474.77,1
0-com.msf.kotak.beta,196,52159,17154,60.0,79.0,171.54,0.0,1470,1.04,0.0,0.0,0.07,0.35,201.54,0
1-com.akhdefri.kpopmakeup,1045,449395,189480,62.0,90.0,344.51,0.0,4306,1.08,0.13,0.0,92.29,0.41,330.48,1
0-com.music.rai.yatik,52,23366,14060,83.0,52.0,520.74,0.0,2888,1.08,0.05,0.0,0.07,0.52,215.44,0
1-com.gst.sketchme,1149,426834,154269,52.0,89.0,248.02,0.0,4252,1.18,0.01,0.0,1.36,0.24,203.79,1
0-com.slidemailapp.colordatingnew,104,35821,9702,52.0,260.5,179.67,0.0,1452,1.08,0.0,0.0,0.1,0.44,376.94,0
1-com.awesomedroid.lovescanner,845,396173,163479,62.0,149.0,377.55,0.0,5652,1.02,0.03,0.0,63.14,0.44,361.71,1
0-com.RamNavamiCelebrationVideos,799,444257,74687,52.0,1278.0,192.0,0.0,4306,0.95,0.0,0.02,25.13,0.45,527.2,0
1-keis.chris,958,462446,170131,60.0,234.0,343.7,0.0,4252,1.06,0.03,0.0,103.67,0.58,534.76,1
0-com.gamezgarage.aircraft.pilot.fight.cargo.car.transporter.helicopter.rescue.mission,8639,7655186,278051,52.0,1500.0,81.25,0.0,2888,0.66,0.02,0.0,0.02,0.85,1234.11,0
