apkNum,totalPkts,totalPktSize,totalDnsPkts,totalHttpPkts,totalHttpsPkts,totalTcpPkts,totalUdpPkts,totalPktsIn,totalBytesIn,totalPktsOut,totalBytesOut,PktSizeRatio,medPktsIn,medPktsOut,avgPktsIn,avgPktsOut,avgPktSize,maxOutPktSize,maxInPktSize,ratioNumPkts,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,Result
0-com.transsion.hilauncher.pcap,134,38065,14,3,0,120,14,70,10856,64,27209,2.51,60,91.5,155.09,425.14,0,1091,2516,1.09,0,0,0.37,0.07,90.9,0.07,0.37,0.07,304.97,0.07,0
0-com.triposo.droidguide.london.pcap,106,29902,6,0,0,100,6,56,8744,50,21158,2.42,52,85.5,156.14,423.16,0,1069,2908,1.12,0,0,0.34,0.17,57.2,0.17,0.33,0.17,257.54,0.17,0
0-com.tripwolf.miniapp_17733_free.pcap,1553,871577,24,12,0,1529,24,727,71426,826,800151,11.2,40,1371,98.25,968.71,0,1470,2960,0.88,0,0.01,0.38,0.04,33.9,0.04,0.55,0.04,655.3,0.04,0
0-com.tripwolf.miniapp_17733_free.pcap,16,1034,0,0,0,16,24,8,416,7,493,1.19,52,52,52,70.43,0.02,52,125,1.14,0.02,0.03,0.4,0.04,15.7,0.04,0.3,0.04,11.7,0.04,0
0-com.tupuricy2016.proverbios.pcap,263,190092,14,0,0,237,26,102,40700,161,149392,3.67,52,1470,399.02,927.9,0,6013,1470,0.63,0.38,0,0.35,0.04,171.48,0.04,0.89,0.04,889.46,0.04,0
0-com.twinkleapps.healthcareapps.pcap,646,344444,26,3,0,368,278,317,141129,329,203315,1.44,63,155,445.2,617.98,0,5724,2100,0.96,0.46,0,0.33,0.12,107.02,129.52,0.5,0,478.98,0,0
0-com.twodtwob.eatable.pcap,904,465316,22,5,0,611,293,454,189447,450,275869,1.46,61,192,417.28,613.04,0,2888,1500,1.01,0,0,0.42,0.12,127.43,117.87,0.52,0,504.36,0,0
0-com.twodtwob.eatable.pcap,4,262,0,0,0,4,293,3,182,3,182,1,52,52,60.67,60.67,0.02,78,78,1,0.05,0.05,1,0.12,39.5,117.87,1,0,39.5,0,0
0-com.twodtwob.eatable.pcap,4327,3684762,10,16,0,4317,303,1834,178556,2492,3504736,19.63,64,1470,97.36,1406.39,0,4306,2888,0.74,0,0,0.54,0.1,56.59,0.1,0.93,0.1,1325.59,0.1,0
0-com.t_999appsdeveloper.A999_Eye_Health.pcap,3728,2833108,38,0,0,1392,2335,1268,217490,2460,2615618,12.03,61,1278,171.52,1063.26,0,4252,2888,0.52,0.04,0,0.56,0.04,132.58,3.84,0.74,0,804.55,0,0
0-com.ubercab.pcap,330,171073,18,0,0,312,18,155,14714,175,156359,10.63,52,1404,94.93,893.48,0,1458,2888,0.89,0,0,0.45,0.06,54.37,0.06,0.65,0.06,709.29,0.06,0
0-com.ubercab.pcap,34,13711,2,0,0,32,20,16,10526,17,3109,0.3,601,52,657.88,182.88,0,1470,1185,0.94,0.05,0,0.91,0.5,871.36,0.5,1.09,0.5,251.82,0.5,0
0-com.ubercab.pcap,620,165739,4,0,0,616,24,356,27541,263,138122,5.02,52,121,77.36,525.18,0,1245,2888,1.35,0.08,0,0.81,0.25,72.08,0.25,0.57,0.25,448.02,0.25,0
0-com.UberGameware.JetFishRun.pcap,176,61735,12,1,0,100,76,88,32804,88,28931,0.88,65.5,59,372.77,328.76,0,2852,1470,1,0.74,0,0.55,0.03,368.77,8.56,0.62,0.01,295.36,0.01,0
0-com.ultimatefanlive.ultimatefanandroid.pcap,388,112786,24,0,0,364,24,206,31982,182,80804,2.53,55.5,84.5,155.25,443.98,0,990,2812,1.13,0,0,0.47,0.04,69.22,0.04,0.47,0.04,349.94,0.04,0
0-com.ultimatefanlive.ultimatefanandroid.pcap,33,9139,4,0,0,375,22,18,4969,14,4089,0.82,63,110,276.06,292.07,0,1278,1278,1.29,0.03,0.21,1,0.1,46.6,5.1,0.6,0.05,127,0.05,0
0-com.ultimatumapp.djkaandeniz.pcap,3293,2589271,16,2,0,3221,72,1421,158408,1872,2430863,15.35,52,1500,111.48,1298.54,0,1478,4148,0.76,0.13,0,0.43,0.03,47.48,6.49,0.77,0.01,1066.52,0.01,0
0-com.uniconsulta.app.pcap,98,47195,8,1,0,90,8,48,6781,50,40414,5.96,52,501.5,141.27,808.28,0,1470,2888,0.96,0.04,0,0.65,0.12,110.54,0.12,0.84,0.12,961.35,0.12,0
0-com.uniconsulta.app.pcap,14,857,0,0,0,14,8,7,364,6,441,1.21,52,80,52,73.5,0.02,52,125,1.17,0.32,0.14,0.18,0.12,4.82,0.12,0.18,0.12,4.82,0.12,0
0-com.uniqueapps.ayat_ul_kursi.pcap,249,173613,6,0,0,231,18,112,28062,137,145551,5.19,52,1470,250.55,1062.42,0,4252,2888,0.82,0,0,0.93,0.06,206.85,0.06,1.26,0.06,1508.44,0.06,0
0-com.ups.mobile.android.pcap,271,105945,16,0,0,255,16,135,26251,136,79694,3.04,52,229,194.45,585.99,0,1480,2948,0.99,0,0,0.46,0.06,117.4,0.06,0.52,0.06,494.82,0.06,0
0-com.ups.mobile.android.pcap,18,3804,2,0,0,271,2,8,2180,9,1559,0.72,81.5,81,272.5,173.22,0,1240,862,0.89,0.03,0.03,0.44,1,80.56,1,0.56,1,140.33,1,0
0-com.ups.mobile.android.pcap,55,11023,4,0,0,51,6,28,5456,26,4423,0.81,56,68,194.86,170.12,0,1144,970,1.08,0.07,0.11,0.26,0.25,71.41,0.25,0.26,0.25,74.97,0.25,0
0-com.usujuegos.usumus.pcap,316,160766,10,4,0,278,38,164,34524,152,126242,3.66,52,1043,210.51,830.54,0,1452,2054,1.08,0,0.08,0.58,0.11,128.67,75.94,0.54,0.03,571.58,0.03,0
0-com.vcgames.SuperheroFight.pcap,2,104,0,0,0,2,0,1,52,1,52,1,52,52,52,52,0.02,52,52,1,0,0.13,0.5,0.11,0.5,75.94,0.5,0.03,0.5,0.03,0
0-com.vgs.zombie.kill.target.pcap,50,11481,4,10,0,46,4,26,5998,24,5483,0.91,63.5,75,230.69,228.46,0,556,469,1.08,0.04,0,0.41,0.25,153.74,0.25,0.37,0.25,156.37,0.25,0
0-com.vha3.tamilcomedy.pcap,514,156156,8,10,0,478,36,272,48020,242,108136,2.25,52,67,176.54,446.84,0,2888,2960,1.12,0,0,0.33,0.09,66.7,39.41,0.36,0.03,248.43,0.03,0
0-com.vha3.tamilcomedy.pcap,164,45229,0,4,0,164,36,86,10604,77,34565,3.26,46,67,123.3,448.9,0,671,1500,1.12,0.03,0.01,0.34,0.09,45.64,39.41,0.35,0.03,212.7,0.03,0
0-com.vibeosys.lawyerdiary.pcap,816,471396,24,0,0,755,61,370,51804,446,419592,8.1,52,1452,140.01,940.79,0,1470,1470,0.83,0,0.01,0.34,0.03,54.04,21.25,0.54,0.02,612.88,0.02,0
0-com.vimtag.vimtaga.pcap,5,300,0,0,0,5,0,5,300,4,240,0.8,60,60,60,60,0.02,60,60,1.25,0,0,2,0.03,90.5,21.25,2,0.02,90.5,0.02,0
0-com.vimtag.vimtaga.pcap,6,1801,0,0,0,6,0,5,1741,5,1741,1,52,52,348.2,348.2,0,1270,1270,1,0.32,0.32,2,0.03,819,21.25,2,0.02,819,0.02,0
0-com.vinster.planner.pcap,746,455061,24,0,0,653,93,333,47977,413,407084,8.48,52,1452,144.08,985.68,0,1470,2888,0.81,0,0,0.31,0.03,64.19,1.35,0.56,0.01,642.8,0.01,0
0-com.Vittle.lekitche.pcap,428,301012,8,5,0,420,8,179,25897,249,275115,10.62,52,1470,144.68,1104.88,0,1470,2888,0.72,0.02,0,0.33,0.12,48.65,0.12,0.74,0.12,946.14,0.12,0
0-com.Vittle.lekitche.pcap,3,175,0,0,0,3,8,1,52,1,40,0.77,52,40,52,40,0.02,52,40,1,0.05,0,0.5,0.12,0.5,0.12,0.5,0.12,0.5,0.12,0
0-com.Vittle.lekitche.pcap,195,55768,2,0,0,193,10,108,19671,86,36014,1.83,52,83,182.14,418.77,0,1004,2939,1.26,0,0.1,0.35,0.5,66.34,0.5,0.28,0.5,216.09,0.5,0
0-com.viva.naming_by_age.pcap,428,171144,18,0,0,410,18,215,36809,213,134335,3.65,52,260,171.2,630.68,0,1500,1500,1.01,0,0,0.61,0.06,111.51,0.06,0.73,0.06,628.02,0.06,0
0-com.viva.naming_by_age.pcap,3,175,0,0,0,3,18,1,52,1,40,0.77,52,40,52,40,0.02,52,40,1,0.05,0,0.5,0.06,0.5,0.06,0.5,0.06,0.5,0.06,0
0-com.viva.naming_by_age.pcap,175,110595,0,0,0,175,18,82,8926,92,100363,11.24,52,1500,108.85,1090.9,0,1450,2948,0.89,0.05,0,0.74,0.06,58.32,0.06,0.97,0.06,1296.52,0.06,0
0-com.voltage.g.kcafe.en.pcap,2,104,0,0,0,2,0,1,52,1,52,1,52,52,52,52,0.02,52,52,1,0,0.07,0.5,0.06,0.5,0.06,0.5,0.06,0.5,0.06,0
0-com.voltage.g.kcafe.en.pcap,13,726,2,0,0,11,2,7,385,5,289,0.75,52,52,55,57.8,0.02,65,81,1.4,0.15,0.04,0.1,0.5,0.1,0.5,0.1,0.5,0.1,0.5,0
0-com.w3lasstudios.carmenz.lyricswithsongs.pcap,49425,38927285,190,629,0,46487,2938,20282,2295236,29143,36632049,15.96,52,1500,113.17,1256.98,0,4306,4252,0.7,0.13,0,0.35,0.01,39.36,1.15,0.66,0,889.04,0,0
0-com.waleed.taxialaanfortaxiss.pcap,3565,3462350,22,1,0,504,3061,762,102515,2803,3359835,32.77,61,1278,134.53,1198.66,0,1278,2888,0.27,0.55,0,0.55,0.02,67.05,6.19,0.54,0,553.38,0,0
0-com.wallpapers4k.coolwallpaper.pcap,908,538288,24,0,0,767,141,427,77919,481,460369,5.91,52,1452,182.48,957.11,0,4252,2888,0.89,0.03,0,0.56,0.04,85.56,9.96,0.71,0.01,858.37,0.01,0
0-com.war.game.sexy.warrior.knight.pcap,5122,5052126,22,27,0,702,4420,1056,166899,4066,4885227,29.27,64,1278,158.05,1201.48,0,1470,2100,0.26,0,0.01,0.23,0.02,41.41,3.73,0.3,0,344.95,0,0
0-com.war.game.sexy.warrior.knight.pcap,9786,10618037,7,0,0,838,9650,1486,135002,8299,10482962,77.65,67,1278,90.85,1263.16,0,1470,2888,0.18,0.42,0.37,0.42,0.02,101.66,2.11,0.52,0,322.62,0,0
0-com.war.game.sexy.warrior.knight.pcap,3241,3435302,6,6,0,897,3182,549,115914,2692,3319388,28.64,65,1278,211.14,1233.06,0,1278,1278,0.2,0,0,0.04,0.02,5.69,10.26,0.09,0,30.46,0,0
0-com.webmely.medical.abbreviations.pcap,324,194907,10,2,0,302,22,141,27692,183,167215,6.04,52,1470,196.4,913.74,0,1470,2852,0.77,0,0,0.39,0.05,80.37,0.05,0.69,0.05,779.75,0.05,0
0-com.WePlayStudio.Nebula.Space.Car.Speedway.Galaxy.Star.Rider.pcap,5372,4575053,26,0,0,5334,38,2256,213329,3116,4361724,20.45,64,1500,94.56,1399.78,0,6123,2948,0.72,0.05,0,0.48,0.03,39.6,0.03,0.85,0.03,1228.7,0.03,0
0-com.whatcanicook1.ilmnafssiyassi.pcap,9377,7589663,54,0,0,4001,5375,3353,618971,6024,6970692,11.26,63,1278,184.6,1157.15,0,2888,2888,0.56,0,0,0.39,0.04,45.76,13.63,0.69,0,933,0,0
0-com.whatcanicook1.ilmnafssiyassi.pcap,467,184567,0,0,0,4050,418,199,151185,267,33309,0.22,1125,57,759.72,124.75,0,2888,1470,0.75,0.01,0.06,0.84,0.03,300.53,28.48,0.84,0,373.32,0,0
0-com.wi.guiddoo.cambodia.pcap,207,35673,14,4,0,169,38,107,14153,100,21520,1.52,60,52,132.27,215.2,0.01,1384,1470,1.07,0.02,0,0.09,0.11,12.28,42.4,0.09,0.03,51.3,0.03,0
0-com.Wibix.StickmanWarCannon.pcap,4081,3133849,30,0,0,3681,399,1778,170115,2304,2963822,17.42,52,1448,95.68,1286.38,0,4306,2888,0.77,0,0,0.39,0.06,32.91,8.68,0.64,0,877.52,0,0
0-com.Wibix.StickmanWarCannon.pcap,25,9124,2,0,0,3704,2,11,2429,13,6630,2.73,52,164,220.82,510,0,1470,1470,0.85,0.03,0.03,0.55,1,177.91,1,0.73,1,415.36,1,0
0-com.wildanimalslive.angryanacondahuntinganimals.pcap,98,29895,12,3,0,85,12,52,7975,46,21920,2.75,54,79,153.37,476.52,0,1470,2888,1.13,0,0,0.38,0.08,82.2,0.08,0.36,0.08,240.68,0.08,0
0-com.wildanimalslive.angryanacondahuntinganimals.pcap,22,3762,2,0,0,20,14,10,2122,11,1564,0.74,62.5,60,212.2,142.18,0.01,1065,785,0.91,0.05,0,0.36,0.5,65.91,0.5,0.55,0.5,111.64,0.5,0
0-com.witty.monsterVSdino.pcap,11793,10602816,40,6,0,11740,52,4646,351556,7148,10251348,29.16,64,1470,75.67,1434.16,0,1470,2948,0.65,0,0,0.4,0.02,30.93,0.02,0.89,0.02,1307.58,0.02,0
0-com.wolyapps.mohammed.scientificcalculator.eproware.pcap,223,156990,0,0,0,211,12,106,14733,117,142257,9.66,52,1452,138.99,1215.87,0,4252,2852,0.91,0.05,0,0.57,0.08,62.9,0.08,0.65,0.08,808.98,0.08,0
0-com.workout.danceaerobics.pcap,52,11954,4,3,0,48,4,27,3411,25,8543,2.5,52,60,126.33,341.72,0,573,2852,1.08,0,0,0.18,0.25,16.48,0.25,0.33,0.25,222.24,0.25,0
0-com.workout.danceaerobics.pcap,8,430,0,0,0,8,4,3,187,4,160,0.86,52,40,62.33,40,0.02,83,40,0.75,0.05,0,0.5,0.25,13.25,0.25,0.75,0.25,20.25,0.25,0
0-com.workout.danceaerobics.pcap,22,1343,0,0,0,22,4,9,554,12,691,1.25,52,52,61.56,57.58,0.02,83,98,0.75,0,0.08,0.6,0.25,32.3,0.25,0.7,0.25,29.6,0.25,0
0-com.worldfestivalapps.navratrigarbadownload2016.pcap,522,297708,10,1,0,439,83,252,98902,270,198806,2.01,52,434.5,392.47,736.32,0,5724,2888,0.93,0,0,0.92,0.05,282.32,17.46,0.98,0.01,876.92,0.01,0
0-com.worldfestivalapps.navratrigarbadownload2016.pcap,13,7507,0,0,0,13,83,4,6072,8,1352,0.22,2984,52,1518,169,0,4306,1012,0.5,0.05,0,0.4,0.05,332.6,17.46,1.4,0.01,252.2,0.01,0
0-com.worldmanager.sanchurro.pcap,518,165345,8,0,0,484,34,270,38645,248,126700,3.28,52,90,143.13,510.89,0,1470,2948,1.09,0.04,0,0.24,0.13,21.1,85.71,0.29,0.03,140.34,0.03,0
0-com.wSEEKERSBUZZ.pcap,3901,2858039,46,49,0,2112,1789,1575,344049,2326,2513990,7.31,61,1470,218.44,1080.82,0,15980,2948,0.68,0,0,0.62,0.07,193.92,8.91,0.72,0,798.38,0,0
0-com.wtv.android.pcap,50,8473,8,0,0,23,27,50,8473,6,534,0.06,69,89,169.46,89,0.01,1278,89,8.33,0,0,1.4,0.08,195.1,3.88,0.1,0.04,0.1,0.04,0
0-com.wtv.android.pcap,4,1564,2,0,0,23,4,3,1475,1,89,0.06,108,89,491.67,89,0,1278,89,3,0,0,1.4,0.08,195.1,3.88,0.1,0.04,0.1,0.04,0
0-com.xiuxin.instagram.unfollow.pcap,2,104,0,0,0,2,0,1,52,1,52,1,52,52,52,52,0.02,52,52,1,0,0.12,0.5,0.08,0.5,3.88,0.5,0.04,0.5,0.04,0
0-com.xoviet.tienlenoffline.pcap,3663,2490938,40,0,0,3498,164,1661,190444,2002,2300494,12.08,52,1448,114.66,1149.1,0,2888,2888,0.83,0.14,0,0.29,0.02,33.23,1.06,0.48,0.01,616.58,0.01,0
0-com.yamtar.slingerrpgsim.pcap,6527,5587467,22,0,0,6464,63,2833,216914,3694,5370553,24.76,64,1500,76.57,1453.86,0,2888,2948,0.77,0.03,0,0.59,0.05,43.96,21.97,0.93,0.02,1370.92,0.02,0
0-com.yasmina.cha5ssiya.pcap,243,177557,2,0,0,228,15,97,33604,146,143953,4.28,52,1470,346.43,985.98,0,2888,1470,0.66,0,0.02,0.26,0.07,160.21,0.07,0.58,0.07,582.74,0.07,0
0-com.yasmina.cha5ssiya.pcap,8,423,0,0,0,8,15,3,187,4,160,0.86,52,40,62.33,40,0.02,83,40,0.75,0.03,0,0.5,0.07,13.25,0.07,0.75,0.07,20.25,0.07,0
0-com.yasmina.cha5ssiya.pcap,19,14324,0,0,0,19,15,6,6027,12,2549,0.42,1470,52,1004.5,212.42,0,2888,1015,0.5,0.07,0,0.5,0.07,379.5,0.07,1,0.07,45.62,0.07,0
0-com.yku.patrioticsongs.pcap,229,156328,2,0,0,215,14,108,14307,121,142021,9.93,52,1452,132.47,1173.73,0,1470,1452,0.89,0.02,0,0.92,0.07,127.16,0.07,1.05,0.07,1268.81,0.07,0
0-com.yku.patrioticsongs.pcap,63,36471,0,0,0,33,44,31,28990,31,7429,0.26,1278,53,935.16,239.65,0,2888,1278,1,0.34,0.04,0.75,0.19,932.67,61.96,1.08,0.04,292.83,0.04,0
0-com.ysw.loveimages.pcap,582,410387,2,0,0,566,16,251,223809,331,186578,0.83,103,52,891.67,563.68,0,5746,2888,0.76,0,0,0.34,0.13,428.45,12.8,0.52,0.07,260.74,0.07,0
0-com.yuuzoo.YuuVillage.pcap,108,23578,4,4,0,104,4,54,9494,54,14084,1.48,60,52,175.81,260.81,0,1432,1432,1,0,0,0.23,0.25,35.13,0.25,0.29,0.25,121.7,0.25,0
0-com.z4n9q2f9l4p0de58ws54.z4ndeportse02.pcap,15,1354,8,0,0,7,8,6,422,9,932,2.21,73,73,70.33,103.56,0.01,98,309,0.67,0,0.05,0.67,0.12,33,0.12,1.33,0.12,185.67,0.12,0
0-com.z4n9q2f9l4p0de58ws54.z4ndeportse02.pcap,153,30210,8,0,0,112,49,82,12770,70,17357,1.36,60.5,72,155.73,247.96,0.01,1123,1460,1.17,0.05,0,0.41,0.02,111.42,0.02,0.3,0.02,131.97,0.02,0
0-com.za.homedesign.pcap,262,194698,2,0,0,247,15,107,39698,155,155000,3.9,52,1470,371.01,1000,0,5724,1470,0.69,0.02,0,0.31,0.07,155.03,0.07,0.67,0.07,688.75,0.07,0
0-com.zghari.receitas.faceis.pcap,1745,1118235,28,0,0,1405,340,771,495698,974,622537,1.26,63,134.5,642.93,639.16,0,5764,2888,0.79,0.03,0,0.5,0.04,439.59,5.16,0.73,0,429.56,0,0
0-com.zghari.receitas.faceis.pcap,272,182787,0,0,0,248,364,115,146172,156,33727,0.23,1470,52,1271.06,216.2,0,5724,1278,0.74,0.05,0,0.71,0.14,1017.8,8.09,1.09,0.05,175.1,0.05,0
0-com.zone.talking.pets.chihuahua.pcap,5551,4693736,38,2,0,5286,265,2246,216833,3305,4476903,20.65,52,1500,96.54,1354.58,0,3881,4288,0.68,0,0,0.46,0.03,36.97,9.41,0.93,0,1351.07,0,0
0-com.zone.talking.pets.chihuahua.pcap,27,15738,2,0,0,5311,2,11,3315,15,12358,3.73,64,347,301.36,823.87,0,1452,2852,0.73,0,0,0.38,1,171.62,1,0.69,1,574.08,1,0
0-com.zoy.camel.race.dubai.simulator.pcap,3734,3464987,20,0,0,3700,34,1382,106570,2352,3358417,31.51,52,1500,77.11,1427.9,0,2868,2948,0.59,0.05,0,0.36,0.03,31.96,0.03,0.97,0.03,1420.19,0.03,0
0-com.zubrmobile.reclike.pcap,537,224136,8,26,0,516,21,246,52929,291,171207,3.23,52,83,215.16,588.34,0,5798,2888,0.85,0,0,0.27,0.05,58.36,0.05,0.35,0.05,294.17,0.05,0
0-com.zubrmobile.reclike.pcap,8,423,0,0,0,8,21,3,187,4,160,0.86,52,40,62.33,40,0.02,83,40,0.75,0.05,0,0.5,0.05,13.25,0.05,0.75,0.05,20.25,0.05,0
0-com.zumbaclassicdventure.gamemarble.pcap,441,257295,12,2,0,378,63,193,55867,248,201428,3.61,52,924,289.47,812.21,0,2888,1472,0.78,0,0,0.32,0.02,101.64,0.02,0.63,0.02,662.95,0.02,0
0-com.zumbaclassicdventure.gamemarble.pcap,6,336,0,0,0,6,63,4,232,1,52,0.22,64,52,58,52,0.02,76,52,4,0.78,0.04,0.5,0.02,13.25,0.02,0.25,0.02,0.25,0.02,0
0-com.zypong.kidsmathnumberstubefree.pcap,25,8306,4,0,0,21,4,14,1702,11,6604,3.88,60,143,121.57,600.36,0,569,1470,1.27,0,0,0.38,0.25,60.77,0.25,0.38,0.25,361.31,0.25,0
0-com.zypong.kidsmathnumberstubefree.pcap,3,746,0,0,0,3,4,1,52,1,381,7.33,52,381,52,381,0,52,381,1,0.05,0.05,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0
0-com.zzm.grade4.pcap,7,987,1,0,0,0,7,7,987,6,918,0.93,153,153,141,153,0.01,153,153,1.17,0,0,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0
0-com.zzm.grade4.pcap,392,119352,23,0,0,196,196,211,53945,180,65208,1.21,89,60,255.66,362.27,0,1470,1500,1.17,0.05,0,0.33,0.04,144.23,3.67,0.33,0.01,217.13,0.01,0
0-com.zzoo.nanodash.pcap,18728,15541020,112,0,0,18067,661,7674,654290,11054,14886730,22.75,52,1480,85.26,1346.73,0,4306,2960,0.69,0.03,0,0.25,0.04,20.14,5.91,0.5,0,698.4,0,0
0-cool.theapps.cp.android58b905bf889e5.pcap,50,3545,2,0,0,46,4,42,2803,8,742,0.26,60,64.5,66.74,92.75,0.01,328,328,5.25,0.15,0,0.25,0.25,12.92,0.25,0.08,0.25,2.25,0.25,0
0-cougar.freecougardating.olderwomen.dating.pcap,281,210612,2,0,0,267,14,116,59537,165,151075,2.54,52,1470,513.25,915.61,0,6089,2888,0.7,0.02,0,0.78,0.07,341.53,0.07,1.25,0.07,1256.4,0.07,0
0-creapr.eventos.epec2016.pcap,148,68215,8,9,0,140,8,77,9214,71,59001,6.4,52,537,119.66,831,0,569,2948,1.08,0.04,0,0.65,0.12,91.3,0.12,0.6,0.12,690.52,0.12,0
0-d.e.com.mysepta.pcap,103,37844,8,0,0,59,44,53,21266,50,16578,0.78,76,65,401.25,331.56,0,1470,1500,1.06,0.02,0,0.38,0.02,144.26,0.02,0.41,0.02,218.21,0.02,0
0-de.gelpke.dsa.handel.pcap,4,356,4,0,0,0,4,4,356,4,356,1,89,89,89,89,0.01,89,89,1,0,0,0.38,0.02,144.26,0.02,0.41,0.02,218.21,0.02,0
0-de.hs.hannover.emobilityapp.pcap,936,516072,26,9,0,798,138,454,64046,482,452026,7.06,52,1396,141.07,937.81,0,1470,2888,0.94,0,0.59,0.49,0.05,65.44,22.8,0.62,0.01,756.36,0.01,0
0-de.hs.hannover.emobilityapp.pcap,8,430,0,0,0,8,138,3,187,4,160,0.86,52,40,62.33,40,0.02,83,40,0.75,0.05,0,0.5,0.05,13.25,22.8,0.75,0.01,20.25,0.01,0
0-de.hs.hannover.emobilityapp.pcap,279,71378,8,15,0,159,258,133,25713,145,45582,1.77,61,57,193.33,314.36,0,1278,1396,0.92,0.05,0,0.15,0.03,17.23,1.04,0.29,0.01,87.2,0.01,0
0-de.unibonn.android.pcap,23,6611,2,0,0,21,2,12,2069,11,4542,2.2,62,71,172.42,412.91,0,973,1500,1.09,0.04,0,0.55,0.5,71.09,0.5,0.55,0.5,287.36,0.5,0
0-de.vrlfr.stolpersteine.pcap,1749,1327614,6,0,0,1615,134,809,104466,940,1223148,11.71,52,1470,129.13,1301.22,0,1278,2888,0.86,0.02,0,1.14,0.12,74.44,118.05,1.43,0.01,2053.36,0.01,0
0-droid.photokeypad.myphotokeyboard.neondragon.pcap,9,487,0,0,0,9,0,5,315,4,172,0.55,52,46,63,43,0.02,83,52,1.25,0.05,0,0.5,0.12,17.5,118.05,0.33,0.01,6.83,0.01,0
0-elemmingsidev.thelemmingstwo.pcap,4016,4086311,22,0,0,35,3981,716,99624,3300,3986687,40.02,63,1278,139.14,1208.09,0,1278,1470,0.22,0,0.14,0.92,0.01,108.46,2.53,0.92,0,435,0,0
0-elemmingsidev.thelemmingstwo.pcap,17,4057,0,0,0,38,14,8,1977,8,802,0.41,184.5,60,247.12,100.25,0,749,374,1,0.07,0,0.33,0.08,0.33,0.08,0.33,0.08,0.33,0.08,0
0-evansir.drinkornottodrink.pcap,3533,2830062,22,0,0,3102,431,1442,150037,2091,2680025,17.86,52,1448,104.05,1281.7,0,2888,2888,0.69,0.03,0,0.19,0.04,22.51,2.36,0.48,0,659.69,0,0
0-filipe.poopoo.cow.pcap,229,70160,10,0,0,219,10,117,34303,112,35857,1.05,60,79,293.19,320.15,0,1398,1470,1.04,0.02,0,0.24,0.1,107.86,0.1,0.36,0.1,176.3,0.1,0
0-firefighter.com.pcap,3452,2679566,8,0,0,3432,20,1333,95133,2119,2584433,27.17,40,1500,71.37,1219.65,0,2888,2960,0.63,0,0,0.53,0.05,42.79,0.05,1.13,0.05,1379.61,0.05,0
0-fr.appmenu.brasserie_union.pcap,216,22580,4,20,0,212,4,110,11501,106,11079,0.96,52,52,104.55,104.52,0.01,684,628,1.04,0.05,0,0.34,0.25,50.99,0.25,0.34,0.25,59,0.25,0
0-fr.apprize.plusoumoins.pcap,2133,753667,20,38,0,2090,43,1189,167270,944,586397,3.51,52,147,140.68,621.18,0,1470,4148,1.26,0,0,0.32,0.02,48.84,0.02,0.26,0.02,264.94,0.02,0
0-fr.apprize.plusoumoins.pcap,357,129239,0,9,0,357,43,198,28390,158,100789,3.55,52,277.5,143.38,637.91,0,1452,4148,1.25,0.04,0.04,0.35,0.02,56.83,0.02,0.33,0.02,343.16,0.02,0
0-fr.apprize.plusoumoins.pcap,6,321,1,0,0,362,1,4,196,1,52,0.27,52,52,49,52,0.02,52,52,4,0.01,0,0.2,0.02,0.2,0.02,0.2,0.02,0.2,0.02,0
0-free.find.difference149.pcap,327,196517,6,2,0,307,20,143,29575,184,166942,5.64,52,1470,206.82,907.29,0,4306,1500,0.78,0,0,0.35,0.11,76.55,3.68,0.68,0.05,759.45,0.05,0
0-fussball.liveticker.ergebnisse.pcap,309,159272,4,0,0,113,196,163,128326,146,30946,0.24,1164,53,787.28,211.96,0,2888,1470,1.12,0.05,0,0.89,0.11,764.74,99.49,1.13,0.01,228.21,0.01,0
0-gamebai.catte.sacte.pcap,309,189631,4,0,0,293,16,143,27789,166,161842,5.82,52,1470,194.33,974.95,0,2888,2888,0.86,0.04,0,1.02,0.06,196.94,0.06,1.26,0.06,1465.72,0.06,0
0-gamessl.pack.fruitssl5.pcap,215,100471,6,1,0,182,33,102,15456,113,85015,5.5,52,743,151.53,752.35,0,1278,2172,0.9,0,0,0.46,0.03,81.78,0.03,0.56,0.03,482.02,0.03,0
0-gems.forcoc.pcap,39,12024,2,0,0,12,27,20,8437,19,3587,0.43,85,64,421.85,188.79,0,1278,1278,1.05,0.02,0,0.8,0.04,24.2,0.04,1,0.04,41.8,0.04,0
0-gif.whatswisdomimages.girlylovewallpapers.pcap,1998,1091691,42,3,0,1897,101,930,189961,1068,901730,4.75,52,1228,204.26,844.32,0,4396,2960,0.87,0,0,0.34,0.06,82.66,4.21,0.54,0.01,551.72,0.01,0
0-gif.whatswisdomimages.girlylovewallpapers.pcap,290,158204,8,1,0,139,252,123,22453,166,132899,5.92,73,1228,182.54,800.6,0,1452,2948,0.74,0.06,0,0.74,0.01,157.7,0.49,0.85,0.01,747.5,0.01,0
