App_Name,Pkg_Name
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/50aa9c662a508c9a9bda508bbb5b4ac7.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/b536f2134d75a4ac257071615e227a7d.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/34e8dfc3d5fe5a936d556ac79e53412f.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/4eda51773b46975d47b8932fee4cd168.apk,org.andromedasoftware.main
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/136596d31cc798e9e2a497e955ea7fd9.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/ffdb45cf0bee328ddb20e875ef17f4fc.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/e631c06c43899143fec9a5cdc3e04a5e.apk,org.andromedasoftware.main
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/1850c020edafcf8254279e352ce33da9.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/04e22e4dcfa8711f08b1ad30f3e28bb4.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/0749e775f963fdab30583914f01486e3.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/ad75d090f865cbab68c411682ad2eb89.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/2ce248b19c30a9fed4cd813c23831d7a.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/33ce815d90ed482a18e162463018f488.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/960d7dfa6f9c110732c34025687d5b60.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/3b39064e3ff64be9951035465e101ffe.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/ad99f483836492e34c072764db219fe4.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/851953bee7687d96891f45f24297a50b.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/37506bcd79e0a39d56edda2f0713ce34.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/3f9376bd042b5c9b111dde1b460ab9b5.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/d1c823af96c52b38cb4330c328a6727f.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/214717afbc7742a95c3e855ca454341e.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/10c58dd41d95a81b1043059563860c1c.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/fc2693bcb17d64d17e90d056d84749ed.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/75e18289c8e9cc484e7e43ca656be24a.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/e781d0ede4a8cedca632c336b69529fe.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/9621369183946ebb60d9959828dd5e16.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/b0737a9732647803bab45e64b4dc8f42.apk,org.andromedasoftware.main
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/895a3b66c76c169b02843468062b1c5d.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/859e9dbcbd0db577ff401537ae560e74.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/ac6a922fd8c604eb56da5413c2368be7.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/6e2b5af3acf5306d8ac264a47193fe49.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/ccabfa1d72797c635eb241f82a892e22.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/2cf5b053bf51e9ff8ea653da5523b5f1.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/437db1d8d84e245875064ba7cccc9ae0.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/d4585e032664603a7fc4c055df29467e.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/a9ce99d1788c13edaa3fb7f92ebb1240.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/4561a13e2ceb7e423cda1d06f9995c64.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/57343fd964265e6472e87a4f6c626763.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/c2eb3eed3f2082cf05e7c785cfab5487.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/0e8ef8108418ca0547b195335ee1dd2c.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/0fa1ffbcfe0afc6a4a57fed513a72eb6.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/2cd1908f4846e81e92f82684d337e858.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/75d87e15a789770c242fec0867359588.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/b6f52abceb49c6d38e29de6951f768fa.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/dd9b6979a155dd027c688bc0d87b6a33.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/ff4530e11897a010c725e6486142fd59.apk,org.andromedasoftware.main
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/a2c5ffc33a96c6b10ae9afdaf5d00e62.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/5044a06f037118627899abd1229895fe.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/d414d76488075d910e5f6f6f8142dd65.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/7d1c2d11a9b68a107ffb32c86675d8e9.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/bbfac3011f9e3b239e4eb9f9d6b82763.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/4827e46a2382fdfa2847db0d376c2c52.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/95921f248cd912e301c6b04120714d1f.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/44a56e288d906cbfec85f6715554f83b.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/6ef671cfdf28c7252db1c451ca37ec9a.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/8d7c7392767415031d9ded205f0b29ef.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/a1d5f30ea6fc30d611c2636da4e763d4.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/a3aaff686bf34d60b8319ef2525387d3.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/48378433f79ac304d0bb86ee6f99958e.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/eb55b845c89c0505059d314da70ba094.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/9bdb39a159774154fabc23d06ad8d131.apk,org.starsizew
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/a3ecea301bbe612ef9e17a502ee94b21.apk,com.robingoodxv
/media/akshay/CSTARBackup/amd_data/RuMMS/variety1/521a75d7b2b2bfd2d5b1f6f05a76a520.apk,org.andromedasoftware.main
